,0,1,2
84,딩가케이크,별하나도 아까움   커피. 케이크 가격비싸고 맛없음  왠만하며 다먹는데 남겼고 . 2층 앉았는데 난방작동 안하시는건지 고장난건지 추워서  혼났음  ,1점
85,딩가케이크,"컵을 깨고 죄송하다고 사과했으나 주인분의 무안주는 그 말투와 표정... 제가 변상 안하구 간다그랬나요? 손님 이렇게 대하는 곳 처음이었어요 음료도 어디 탕비실에 내놓는 티백으로 우리고 4,5천원 ㅎㅎ 인스타로 오래오래 영업하세요~~",1점
86,딩가케이크,소품만 이뻐요 맛은 가격에 비해 그럭저럭 ,2점
87,딩가케이크,레드벨벳 케이크 맛 없어요 인테리어 감성은 좋아요 지나가다가 예뻐서 들어가볼 정도로 특이하고 아기자기하게 꾸며놨어요 음료는 평타 치는 듯 하니 감성을 더 중요시하는 분들이 가면 좋을 듯,1점
88,딩가케이크,저는 꾸덕한 케이크 좋아해서 맛있었어요,5점
89,딩가케이크,맛을 기대하고 가는 곳이 아님 인테리어나 케익 디자인이 볼만함 맛없으면 안찾는데도 규모가 있다보니까 구경할 맛은 있는듯 음료 초코류 괜찮 에이드는 절대 시키지마세요...,2점
90,딩가케이크,가격에 비해 엄청 맛있다는 느낌이 안 들어요 테이블도 너무 낮아서 개불편...... 인스타감성 카페 그 이상도 이하도 아님,2점
91,딩가케이크,얼그레이그 케이크 존마탱,5점
92,딩가케이크,인스타감성용. 맛은 음... ,1점
93,딩가케이크,꾸덕한 초코케익 존맛! 근데 가격 비싸요... 그리고 사람도 많아요.... 그렇지만 케익쳐돌이로서 종종 생각나는 곳,4점
94,딩가케이크,"기대는 크게 안했지만 케이크는 한 입 먹자마자 일행하고 동시에 아,, 했습니다. 딱 코스트코에서 파는 직사각형 대형 생일 케이크가 생각나요. 전체적으로 케이크 시트에 수분기가 없고 크림은 보이는 대로 옛날 크림맛이구요.. 잘못고른건가 크림치즈 프로스팅인게 따로 있나,, 같이 시킨 아아메는 쓰고 딸기쉐이크도 충격의 해열제맛.... 밥도 적게 먹었는데 맛 없는...",1점
95,딩가케이크,케익맛에 비해 너무 비쌈 케익이 생각보다 별로였음  음료가 좀 더 맛있어요,2점
96,딩가케이크,케이크 보기엔 넘 좋지만 맛은 기대하지 마세요.. 눈으로 먹는 케이크랄까 그래도 인테리어도 넘 취저로 예쁘게 꾸며놔서 재방문 할 것 같아요 저는,3점
97,딩가케이크,마음에 드는 점이 1도 없었음.,1점
98,딩가케이크,음료나 다른 케이크들은 그냥저냥 괜찮은데 레몬케이크 진짜 내 인생에서 먹은 케이크들중에 가장 최악 어떻게 이렇게 맛없지... 별점 두 개는 카페가 크고 이뻐서 줌 ,2점
99,딩가케이크,조금 아쉬워요,2점
100,딩가케이크,절대 가지마세요 너무 불친절하고 최악입니다 ,1점
101,딩가케이크,케이크 그냥 이쁘기만 하구요 여기 커피먹으면 배아픔... 진짜요,1점
102,딩가케이크,별로예요,1점
103,딩가케이크,케이크 맛없어요 인스타용카페,1점
104,딩가케이크,인테리어 이쁘고 음료랑 케이크 괜찮았어요. 케이크가 아주 특별하게 맛난건 아니지만 예뻐서 보는 재미가 있네욤. 유일한 단점은 사람이 너~무 많다는거 ㅠㅠ ,4점
105,딩가케이크,카페에서 조각 케이크 남긴 건 처음,1점
106,딩가케이크,인테리어랑 분위기는 좋은데 커피가 너무 맛없어서 속이 쓰릴 정도에요ㅠㅠㅠㅠ,3점
107,딩가케이크,졸맛탱 얼그레이 꼭드셔보시길 하지만 아아는 거르시길 워스트3안에듬,5점
108,딩가케이크,최고예요,5점
109,딩가케이크,좋아요,4점
110,딩가케이크,분명 케이크가 얼그레이맛인데 크림치즈맛이남..... 코팅된게 크림치즈인가봐요.. 크림치즈 싫어하는데 ㅠㅠㅠㅠㅠ 맛도 별로어서 그냥 사진찍기만 좋아요,1점
111,딩가케이크,진짜 너무 맛없어서 화나요 케익 한조각이 8천원이면 최소한 맛이라도 있어야죠 단독주택에 인테리어 자릿세를 이렇게 과세해도 되는겁니까 아메리카노 5천원에 진짜 할말을 잃었네요 가격에 맞는 퀄을 제공하세요 양심이 있다면,1점
112,딩가케이크,좋아요,4점
113,딩가케이크,위치한 골목이 산뜻해서 좋아요. 딱봐도 민트색 건물이 귀엽습니다. 알록달록하고 빈티지한 패턴이 많아서 동화 속 같은 느낌이 귀여워요. 컵이나 식기 디자인도 잘 어우러져요. 당근 케이크를 주문했는데 디자인이 굉장히 귀엽고 맛은 적당히 달고 촉촉한데 단단한 식감이 좋았어요. ,4점
114,딩가케이크,좋아요,4점
115,딩가케이크,외관부터 확 눈에 띄는 (그러나 서교동 한적한 골목에 위치한) 핑쿠핑쿠한 케이크 집! 케이크도 햄버거 피자 장미 등등 화려한 겉모양이지만 맛은 얼그레이 레드벨벳 담백한 맛! 케이크 다 팔리면 일찍 문닫아요. 이동네 가게들이 다 그럼.,5점
116,딩가케이크,"# 초콜렛머드케이크, 아메리카노",4점
117,딩가케이크,좋아요,4점
118,딩가케이크,좋아요,4점
119,딩가케이크,최고예요,5점
120,딩가케이크,분위기만 먹고 들어가는 카페... 맛은 보장 못해요~,2점
121,연남방앗간,오미자차 맛없어요,1점
122,연남방앗간,보통이에요,3점
123,연남방앗간,보통이에요,3점
124,연남방앗간,아이스아메리카노를 먹었는데 산미가 있는 편이었어요. 커피 맛은 그저 그랬지만 분위기가 좋았어요. 인테리어가 예뻐서 한번쯤 갈만한 것 같아요. 다만 일회용 컵에 주셔서 조금 아쉬웠습니다. ,3점
125,연남방앗간,시그니쳐 메뉴가....자판기 율무차 두잔 타서 거기에 커피 쪼록 섞어먹는 맛.. 배부르게 식사하고 먹으면 뭔가 더부룩하고 ... 그래요...맛이 나쁘진 않고 딱 참깨가 들어간 시그니쳐메뉴구나 하는 느낌인데 뭔가 생전 처음 먹어보는 맛이라...음..  아아메랑 플랫화이트 먹는자가 승자입니다 공간은 딱 연남동 st . 여자화장실은 2층에 남자화장실은 1층에. ...,3점
126,연남방앗간,공간 괜찮고 음료 디저트메뉴도 무난함,2점
127,연남방앗간,리뷰가 다 제 생각이랑 똑같네요 공간은 너무 좋은데 커피맛은 별로에요 방앗간라떼? 아인슈페너 시켰는데 미숫가루맛크림이 너무 진하게 올라가있어서 목이 텁텁했어요,2점
128,연남방앗간,"인테리어와 창밖으로 보이는 풍경은 참 좋은데 음료는 아쉬웠어요. 참깨라떼 속 미숫가루는 진하고 맛있었지만, 위에 올라가는 참기름크림이......니맛도 내맛도 아닙니다. 향이 너무 이상해요.... ",2점
129,연남방앗간,보통이에요,3점
130,연남방앗간,분위기는 좋은데 커피는 애매한 것 같아요. 방앗간라떼? 인가 대표메뉴 시켰는데 그냥 미숫가루 맛이 났던 것 같아요. 사람 많으니까 좋은 자리 있으면 분위기 즐기러 가기 괜찮아요,3점
131,연남방앗간,참깨라떼가 미숫가루 맛이었다,2점
132,연남방앗간,엄청 불친절하고 차가워요;;; 분위기는 좋아도 직원때문에 불편해요 걍 어쩌라는 식이라 가기 싫은 곳,1점
133,연남방앗간,공간이 좋아요. 외국인 친구 데려오기 좋음,5점
134,연남방앗간,"의자, 테이블 이 너무 불편함",2점
135,연남방앗간,분위기빨 커피는 노맛,3점
136,연남방앗간,가격은 비싸지만 인테리어가 예쁘고 참깨라떼? 그게 맛있음,4점
137,연남방앗간,좋아요,4점
138,연남방앗간,자리 불편 비싼데 차가 맹맛이었음,1점
139,연남방앗간,여기 음료는 다른 곳보다 조금 더 비싼편. 복분자 음료의 맛은 괜찮았다.  옛날주택을 그대로 살린 복층주택인데 환기가 좀 필요한듯. ,4점
140,연남방앗간,보통이에요,3점
141,연남방앗간,"인테리어가 특이해서 한 번쯤은 가볼만함. 주요메뉴의 재료가 다떨어져서, 못마셔봐서 아쉬웠음. 가성비는 떨어짐.",2점
142,연남방앗간,인테리어 분위기가 너무 좋아요! 참깨라떼와 아는커피 마셨는데 맛 괜찮았어요 다만 자리가 아주 편하지는 않아요,4점
143,연남방앗간,인테리어가 어릴 적 주택이라 추억있고 분위기 좋음,4점
144,연남방앗간,보통이에요,3점
145,연남방앗간,분위기 좋아요,4점
146,연남방앗간,6500원이라기엔 이것저것 섞여서 이 가격의 값어치를 하는지는 잘 모르겠고 참깨라떼라서 참깨본연의맛을 기대했는데 본연의 맛은 찾기가힘든거같아여...그냥 곡물라떼 느낌이었어요. ,2점
147,연남방앗간,집을 개조해 문화공간 겸 카페로 운영. 방앗간컨셉에 맞게 참깨라떼가 시그니쳐인것 같고 양갱 등도 판매함. 맛은 괜찮은수준이나 공간이 재미있는편임,3점
148,연남방앗간,특색있고 분위기있어요 근데 2층이 너무더워요,4점
149,연남방앗간,Towner Selec Shop,3점
150,연남방앗간,월요일 휴무! 휴무날에 방문해서 음료는 못 먹어봤지만 시음하라고 주신 차 맛있었음. ,4점
151,연남방앗간,맛있는데 비싸요,4점
152,연남방앗간,참깨라떼,3점
153,연남방앗간,맛있어요~~분위기도 좋고,3점
154,연남방앗간,좋아요,4점
155,모멘트커피 1호점,"실내 정말 협소. 공간은 2호점이 넓다고 함(안 가봄). 굳이 안에서 마신다 해도 다닥다닥 붙어 앉아야 함. 코로나19 이전엔 그것도 나름 재미였는데, 이젠 사회적 거리 두기 때문에. 커피 맛있다. 고소하고 산미가 적은 커피. 다마고 산도(₩3,000)는 여성분들이 상당히 좋아할 맛. 크기는 작지만 먹고 나면 적당히 포만감 옴. 이 시국에 맛있는 커피와 일...",4점
156,모멘트커피 1호점,정성스러운 메뉴와 아늑한 공간이였습니다  오랜만에 잘 쉬다간 느낌이네요 ~!!,5점
157,모멘트커피 1호점,분위기가 아늑하고 좋았어요,5점
158,모멘트커피 1호점,계말빵 가끔 생각남,4점
159,모멘트커피 1호점,"예상했던 것보다 훨씬 좁고 불편해서 놀랐어요.. 아이스크림 한 스쿱 올라간 썸머 커피는 엄청 연한 편이고 그럭저럭 마셨지만 빵이 가격대가 크기나 퀄리티에 비해 많이 높지 않나 싶어요. 모닝빵 구우신다길래 여러개 포장했는데 다 실망했어요 ㅠㅠ.. 대부분의 망원 연남 카페들이 그렇듯이 인스타를 위해 가는 곳이였습니다... 깊이는 없지만,, 사진엔 귀엽죠 뭐.....",2점
160,모멘트커피 1호점,평균적인 커피맛입니다. 갈 곳 없을 때 잠깐 들릴 것 같습니다.,3점
161,모멘트커피 1호점,자리가 너무 없어서 아쉬웠습니다 오래있기힘들어요,3점
162,모멘트커피 1호점,왜색 좀 뺐으면,1점
163,모멘트커피 1호점,아주 작은 카페. 거의 골방 느낌. 2인 3팀이 맥시멈인 듯. 근데 그것대로 재미는 있음. 짭쪼름한 계란말이빵과 시나몬애플티. 티는 런던프룻앤허브컴퍼니 티백.(단점),4점
164,모멘트커피 1호점,말차라떼먹었어요 다른곳과다르게 말차와우유만 들어간게아니라 말차+우유+커피까지 들어있어서 말차맛과 커피맛까지 모두느낄수있었어요^^  말차라떼 정말 맛있고.. 메뉴설명친절하게 잘 해주시고  정말너무맛있어서  우리가보존해야할 곳..!!,5점
165,모멘트커피 1호점,좋아요,4점
166,모멘트커피 1호점,맛있는데 너무 비좁음,3점
167,모멘트커피 1호점,작지만 분위기가 너무 좋아서 늘 즐거운 마음으로 들린다. ,4점
168,모멘트커피 1호점,"전화번호도 없고 네비에 검색도 안되는, 간이 배밖으로 나온 사장이 운영하는 카페로 작지만 상당히 앙증맞게 꾸며져 있다. 초코쿠키를 걸어주는 커피 맛도 좋지만, 이 카페의 자랑은 커피와 잘 어울리는 일본식 빵이다. 사라다빵, 계란말이빵, 앙밤버터빵 세가지 종류인데 하나같이 훌륭한 맛이다.",3점
169,모멘트커피 1호점,빵먹으러 갔는데 커피에 반함. 풍미고 산미고 뭐고 그냥 새콤달콤하고 쌉싸름한게 음료느낌. 양도 딱 적당. 계란빵과 밤빵! 은 먹기 힘듦. 단팥과 밤 앙꼬가 개인적으로는 더 만족. 계란은 와사비향에 거부감이 있을 수 있으나 나는 폭신폭신하고 촉촉해서 좋더라. 가게는 너무너무 작으니 날 좋은날 테이크아웃을 추천. ,4점
170,모멘트커피 1호점,모멘트커피 와사비맛이 느껴지는 일본식 계란말이빵 국내산팥과 밤으로 정성껏 절인 달지않는 앙밤버터빵 초코쿠키가 귀엽게 걸린 크림커피 최애커피집이 하나더 생겼다~☕️ 분위기 넘나 좋구용🌿,5점
171,모멘트커피 1호점,맛있어요,4점
172,벌스가든&하우스,카페 인테리어 신경좀 쓰신것 같긴하지만 음료 엄청 비싸요 인테리어에 비해선 비싼느낌 그리고 음료가 너무너무너무 달앗어요 재방문의사 ×,3점
173,벌스가든&하우스,너무 힐링되고 좋음,5점
174,벌스가든&하우스,최고. 인생 카페.,5점
175,벌스가든&하우스,늦게남기는 리뷰지만  맛보다  메뉴보다 연트럴을 바라보는 야외가 좋다,5점
176,벌스가든&하우스,여기 문 닫았어요 전화해보고 가세요,3점
177,벌스가든&하우스,날씨 좋은 날에 가면 힐링되는 예쁜 야외 카페!,5점
178,벌스가든&하우스,최애,5점
179,벌스가든&하우스,친절하고 분위기 좋음,4점
180,벌스가든&하우스,좋아요,4점
181,벌스가든&하우스,명당에 착석했던건 아니지만  숲속안에서 커피마시는 느낌이라 좋았습니다 서버분도 친절하셔서 기분좋았구요 ^^,3점
182,벌스가든&하우스,너무예쁘네요 가본 카페 탑에 듭니다 맘에들어서 다시가고싶어요,5점
183,벌스가든&하우스,예전에도 예뻤는데 장소를 옮겼네요. 들어가면 온실이나 꽃집안으로 들어온것 같이 풀들이 가득하고 야외좌석에서 하얀쇼파와 하얀천들로 꾸며진 약간 치앙마이 카페 느낌? 가격은 사악한데 테이크아웃하면 한잔에 2천원씩 할인해줘서 좋더라구요. 맛도 좋습니다.,4점
184,벌스가든&하우스,별로예요,1점
185,벌스가든&하우스,평화로워요,5점
186,벌스가든&하우스,좋아요,4점
187,벌스가든&하우스,가을에 갔었는데 식물 속 카페라니.. 식물과 커피 조합이 일단 너무 좋았구요. 꼭대기층 옥상에서 마시는 가을 저녁 커피는 최고였습니다. 저녁에 가시면 분위기 최고입니당!!,5점
188,벌스가든&하우스,"""내가 연남동에 분위기 좋은 카페 하나 알고 있는데, 같이 갈래?""",5점
189,벌스가든&하우스,"공간 미쳤음. 친절하시고, 특히 브라우니 아이스크림 대박!",5점
190,벌스가든&하우스,테이크아웃이 할인해서 4천원인데 맛은 빽다방 보다 못해서 충격  ,1점
