,0,1,2
57,블루보틀 성수,"처음 방문해보는 거라 뭘 골라야 할지 몰라서 배가 고픈대로 그냥 라떼를 시켜봤는데, 보통 라떼를 마시면 뒷맛이 텁텁한 게 있는데 블루보틀 라떼는 그런 게 없더라구요! (원두는 싱글 오리진) 기본 가격에 원두 가격까지 따로 있어서 당황했고 넘 비싸다고 생각했는데 비싼 만큼의 값을 하는 것 같았어요 (근데 직원은 조금 불친절)",4점
58,블루보틀 성수,핸드드립 블렌드의 맛과 향은 인정!,4점
59,블루보틀 성수,과대평가,3점
60,블루보틀 성수,라떼를 그닥 좋아하지 않는데도 맛있었어요. 줄만 오래 기다리지 않으면 종종와서 먹을것 같네용. 스콘은 제취향 아니었음 ㅜ,4점
61,블루보틀 성수,저는 별다방보다 좋아요 라떼 맛있더군요. 하도 사람들이 별로라고 해서  기대를 안해서 그런가 전 대만족,5점
62,블루보틀 성수,보통이에요,3점
63,블루보틀 성수,평일에 가서 대기가 없었지만 분위기도 좋고 밝은 느낌의 카페였다. 커피맛은 생각보다는 평범....,3점
64,블루보틀 성수,보통이에요,3점
65,블루보틀 성수,보통이에요,3점
66,블루보틀 성수,워낙 유명해서 ㅎㅎ 믿고 마시는데라 갈때마다 좋아요 라떼도 고소하고 마시고 나와서도 좋은 곳!,5점
67,블루보틀 성수,라떼가 맛있다고 너무 기대하고 가서 그런가... 내입에는 그냥 보통 이였다ㅎ 그래도 매장 깔끔하고 굿즈들도 나쁘지 않아 괜춘ㅎ,3점
68,블루보틀 성수,카페라떼  제입맛엔 싱거웠어요 서비스나 매장환경 등은 참좋지만 아성에 비하면 커피맛은 아쉽네요 ,2점
69,블루보틀 성수,라떼는 정말 최고! 다만 주문하면 불러서 오게하는 시스템이면서 왜 쟁반을 안 주는지 모르겠다. 음료나오면 일행 다같이 일어나서 받으러 가야함. 쟁반없이 음료 담긴 컵 들고와야하는데 내 손은 두개뿐이라..아슬아슬하게 들고오는데 계단있고 북적북적해서 음료 다 넘치고 난리ㅠ 근데 라떼는 너무 맛있다. 커피 잘 한다. (마들렌 먹지마세요 리얼 맛없고 비쌈),4점
70,블루보틀 성수,굳이?,1점
71,블루보틀 성수,그냥 동네 스벅을 가고 말지,1점
72,블루보틀 성수,"장점: 아 거기? 하고 아는 척 가능 단점: 대기시간, 가격, 시설, 서비스  상세설명: 공휴일 기준으로 주문까지 최소 30분, 음료 제조에 20-30분 걸린다. 가격 대비 양이 적고 맛은 평이하다. 원두를 고를 수 있으나 선택지가 다양하지 않다. 면적 대비 좌석 수가 적고 여자 화장실 칸도 부족하다. 진동벨이나 안내 화면이 없어서 주문 후 호명할 때까지 ...",2점
73,블루보틀 성수,줄 서서 기다리다가 화장실이 급해 아래로 내려가려는데 직원이 제지하면서 새치기 금지하려고 한다는데 남편이 줄에 계속 서 있고 직원이 계속 보고 있고 어떻게 새치기가 가능하다는 건지. 지하철역 화장실 이용하라니. 평생 새치기란 걸 해본적이 없는데 파렴치한으로 몰려 너무 황당하고 화났어요. 다시는 안 온다하고 나왔지만 매니저한테 강력 항의 못한게 억울하네요. ,1점
74,블루보틀 성수,라떼가 유명하대서 먹어봤는데 고소해서 맛있어요. 달달한 거 좋아하는 편이라 조금 싱겁(?)긴 했지만 먹을만했어요. 직원분들 다 친절하셔서 좋아요!,4점
75,블루보틀 성수,맛이 기대이하에요. ,2점
76,블루보틀 성수,보통이에요,3점
77,블루보틀 성수,줄서서 먹고 빡침이 ...,1점
78,블루보틀 성수,"추석 연휴 첫날 근처 식당에 갔다가 대기시간이 있어서 들렀다.   다행히 대기없이 들어가서, 커피 시키고, 둘러보다가, 커피를 받아서 먹다가 시간에 맞추어 나왔다. 우리는 커피 맛에 만족했다.",4점
79,블루보틀 성수,기다리는 시간이 오래걸리긴 하지만 맛있어요!,5점
80,블루보틀 성수,보통이에요,3점
81,블루보틀 성수,주문하기까지 기다리는건 뭐 그렇다 쳐도 주문하고 나서 라떼를 받는까지 25분 정도 걸렸습니다 진동벨도 없으니 그냥 그 앞에 서서 기다려야 주문할때 적은 닉네임을 불러줍니다 엄청 시끄러워서 언제 부를지 신경을 곤두세우고 들어야 했습니다 이런 불편한 시스템때문에 다시는 찾지 않을것 같습니다 라떼 하나 받으려고 그 앞에 25분이상 언제 이름불러줄까 기다리는것 자...,2점
82,블루보틀 성수,커피향이 풍부한 느낌은 아녔어요. 라떼도 그냥 쏘쏘. 기다릴만큼은 아니네요. 대기가 없고 가까우면 갈거같아요,2점
83,블루보틀 성수,오픈날가서 세시간이나 기다리고 마셨습니다! 미국에서 한번 마셔봤지만 그냥 향수병에 한번 가봤는데 솔직히 이벤트성이 매우 큰 느낌이었습니다! 일단 음료 가격에서 그 정도 가치를 하는가는 크게 모르겠습니다! 높은 가격이니 그 정도 퀄리티는 해야 하는? 느낌? 스페셜티를 한국에 알리는 기여도를 인정해서 별 4개를 주었습니다! 굿즈랑 인테리어는 마음에 들고 대부분...,4점
84,블루보틀 성수,지하철 바로 앞이라 위치는 찾기편해요 커피는 솔직히 평범해요 굳이 찾아갈 정도는 아님,3점
85,블루보틀 성수,맛이 그닥,1점
86,블루보틀 성수,줄 없음 뉴올리언스 짱 맛있음,5점
87,블루보틀 성수,보통 기다릴 필요가 있을까요?,3점
88,블루보틀 성수,먹을만함,3점
89,블루보틀 성수,빈속에도 편안함 호불호가 갈리는 맛 깔끔하고  후레쉬했다 역시 드립커피! 주차못해 아쉬움 이용할 수 있는 주차장 멀다,4점
90,블루보틀 성수,줄 서서 마실 이유가 없는 맛과 가격,2점
91,블루보틀 성수,최고예요,5점
92,블루보틀 성수,라떼 맛 = 99% 우유맛. 좀 진하게 해달라니까 겁나 띠껍게 쳐다보면서 처음부터 왜 말 했냐면서 샷 추가 이천원이라고 함. 처음부터 맛이 이 ㅈㄹ인줄 어떻게 앎???  직원들 매너 좋고 친절하다는 건 초기 오픈 행사 기간만 해당하는 듯. 평일 낮에 삼십분 기다렸는데 절대 그만큼의 가치가 없음. ,1점
93,블루보틀 성수,"1시간의 기다림 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ 저에겐 너무 특별하게 다가왔네요. 모던함과 클래식함을 아우르는 듯한 인테리어와 외관. 기다림도 특별하게 만드는 매력이 있었습니다. 거기에 커피도 아주 만족스러웠습니다. 다른 곳에서 도저히 만날 수 없는 깊은 풍미. 호평과 혹평이 교차하지만, 저는 호평쪽에 한 표 던집니다.",5점
94,블루보틀 성수,한번가고 말듯요...딱 인스타용 그이상 그이하도 아닌곳,3점
95,블루보틀 성수,라떼를 평소 즐겨 마시는데 아이스 라떼는 균형있고 향이 좋다고 생각했어요. 워낙 오픈 때부터 핫한 장소라 엄청 기대하고 가신 분들은 어땠는지 모르겠지만 커피를 즐기는 한사람으로서 매우 만족스러운 라떼였어요. 뉴올리언스는 생각보다 가벼운 맛이었지만 뉴올도 향이 좋아서 나름 만족했어요.,5점
96,블루보틀 성수,요즘엔 음식점 내부가 이 모양이어도 장사가 가능한가봄..신기하네.. 싼 폐건물 사가지고 바닥만 청소하고 가게차려도 호구들이 많아서 잔뜩 와주겠구나 돈벌기 쉽넹,1점
97,블루보틀 성수,도둑것들 커피원가가 얼마나 한다고 기껏해야 몇백원할텐데 가격을 강도처럼 쳐받네 맛도 없는것을 불매가 답이다,1점
98,블루보틀 성수,국내 블루보틀말고 도쿄 블루보틀에서 유명하다는 라떼 맛 보았는데 그냥저냥입니다. 커피를 좋아하는 편이나 유명한 이유는 특별히 모르겠네요. 혹시나 너무 가고싶어서 줄서서 가려고 하시는 분들 인기가 좀 식었을때 가시는게 덜 실망하는 방법이 되지않을까 싶습니다. ,2점
99,블루보틀 성수,기대했던 라떼 맛이 아니였다 ㅠㅠ,2점
100,블루보틀 성수,그렇게 유명하다길래 1시간 넘게 서서 갔다왔는데 인스타충이면 가는거 추천  커피 주시는 직원분들은 친절하셔서 좋았어요~  그런데 커피 결국엔 다 못먹고 버림,1점
101,블루보틀 성수,멀쩡한 1층에 로스터리실과 바닥을 파서 중정을 내었다. 사람들은 막만든 인더스트리얼 컨셉이라고 짧막하게 유난을 떤다. 하지만 나에겐 답답한 오퍼레이팅을 지울만한 용기있는 공간구성과 지브롤터의 맛을 기억하는 이상 5점이다,5점
102,블루보틀 성수,오늘 가보려고 합니다. 블루보틀은 미국에서부터 유명했던 곳이기에 기대가 많이되네요. ,5점
103,블루보틀 성수,뉴올리언스는 괜찮으나 아메리카노는 별로  시간대비 아쉬운 가격과 맛  한번이면 족합니다  인싸할바에야 아싸하고 안가겠습니다,2점
104,블루보틀 성수,왜 기다리는 지 모르겠음 허영심?,2점
105,블루보틀 성수,"솔직히 30분씩 웨이팅 하고 마실 카피는 아닌듯, 전 개인적으로 폴바셋 라떼랑 만랩커피 라떼가 더 좋았어요",3점
106,블루보틀 성수,커피맛은 스벅보다 조금 나은것 같은데 맛에 비해 가격이 세네요. 스벅기준 short size가 블루보틀 기본 size인데 가격은 스벅 tall size보다도 조금 더 비싸군요. 줄을 아주 오래서지 않아서 덜 억울하지만 굳이 긴 줄을 서가면서 마실정도는 아닌듯 합니다.,3점
107,블루보틀 성수,"일행이 아래에서 기다리고 있는데 내려갈 수 없다고하네요. 직원말로는 일행하고 합류 금지라고 공지하고 있다고 하는데, 저도 일행도 들어본 적 없습니다. 최악의 서비스, 비싼 가격까지. 절대로 가지 않을겁니다",1점
108,블루보틀 성수,생각보다 한국인의 커피수준이 높다고 느꼈다.  중간정도의 무난함.. 굉장히 맛있다는 아님.  프랜차이즈는 그저 프랜차이즈 매장이 생각보다 작다. ,2점
109,블루보틀 성수,저는 우리동네 카페가 더 괜찮은곳이 많네요. 구지 고만고만한 커피마시자고 기다려서 먹지않으려구요.,1점
110,블루보틀 성수,대한민국 블루보틀 1호점이 바닥이랑 천장 마감도 제대로 안 해서 시멘트 가루가 펄펄 날리다니 진짜 힙스터놈들의 죄가 크다,1점
111,블루보틀 성수,에스프레소 맛을 보고 느낀점은 이 업체가 한국 소비자의 수준을 너무 낮게 생각하고 있는것을 느꼈습니다. 에스프레소를 기대하고 오신 분들께는 절대 추천 드리고 싶지 않습니다. 설탕이 들어간 라떼 시그니쳐 메뉴는 기이하지 않고 평범했습니다. 브류잉은 메뉴얼이 있는듯 보였지만 에스프레소와 마찬가지로 가스가 빠지지 않은 상태에서 손님에게 제공합니다. 노란 웨이브 ...,1점
112,블루보틀 성수,텀블러에 온통 찍힌 자국이 보여서 구매한 여러개 중에 심한 거 딱 하나 교환하러 갔더니 첫 대응이 “확인하고 구매한거 아니냐? 혹시 확인해봤음?” 이더군요.. 기본적으로 물건에 이상이 있는지 확인부터 해보는게 맞지 않을까요? 응대에 매우 실망했습니다.,1점
113,블루보틀 성수,"우리나라 1호점인데 좀더 근사하게 만들순 없었나?ㅜ 일단 매장이 지하라 아쉽고 인테리어도 일본매장들과 비교했을때 매우 실망적.,",3점
114,블루보틀 성수,거품빠질려면 오래걸리겠죠...ㅠㅠ,3점
115,블루보틀 성수,줄서는게 좀 힘들었긴 했는데... 라떼 시켰는데 진짜 먹어본 것 중에서 젤 맛있었음!!,4점
116,블루보틀 성수,인스타그램 업로드용 커피집.  여길왜가??????,1점
117,블루보틀 성수,"여기 예전에 칼국수랑 삼계탕 팔던 건물이였음ㅋㅋㅋㅋㅋㅋ 건물주분 ㄹㅇ 로또 맞으심 ㅜㅜ ㅋㅋㅋㅋ사람일은 진짜 모르는듯... 성수동 서울숲은 예전에 경마장 짓는다고해서 말똥냄새 가득했던 지역이고, 성수동은 공장지대였는데....ㅎㅎ 성수동 힙해라ㅏㅏㅏ",5점
118,블루보틀 성수,거품빠지면 방문해야할듯 너무 줄이 길고 힘듬;;,1점
119,블루보틀 성수,별로,1점
120,블루보틀 성수,네이버 블루보틀 뉴스에 줄서는거 욕하는 방구석 댓글충들 한심 ㅋㅋ 왤케 베베꼬였냐... 불쌍하기도 하고..,5점
121,블루보틀 성수,최고예요,5점
122,블루보틀 성수,줄 서는 재미가 있습니다,5점
123,블루보틀 성수,좋네요,5점
124,블루보틀 성수,최고예요,5점
125,블루보틀 성수,Finally!,4점
126,로우커피스탠드,최고예요,5점
127,로우커피스탠드,출근시간에 들르는데 커피 넘 맛있어요 ,5점
128,로우커피스탠드,최고예요,5점
129,로우커피스탠드,최고예요,5점
130,로우커피스탠드,커피가 맛있는건 아니고 가격은 저렴해요. 오니버스 닮은꼴,3점
131,로우커피스탠드,아이스 아메리카노 맛있어요! (깔끔한 맛),4점
132,로우커피스탠드,"젊은 청년들이 운영하는 테이크아웃 카페. 난 핫초코 주로 마시는데, 카페인 좋아하지 않는 나에게도 느껴지는 가성비와 가심비. 점심시간대 항상 줄이 길어서 아쉽지만, 막상 주변에 이런 곳 찾아보긴 힘들다",4점
133,로우커피스탠드,쵝오!,5점
134,로우커피스탠드,가격대비 라떼 JMT 가격 모르고 마셔도 JMT,4점
135,로우커피스탠드,저렴하고 맛있어요 새콤한 원두가 신선한 느낌,5점
136,로우커피스탠드,라떼맛있다,5점
137,로우커피스탠드,가격대비 맛이 이정도면 완전 만족이에요!,5점
138,로우커피스탠드,프릳츠 맛이랑 비슷해서 좋아요 저렴한 가격에 상급 커피!! ,5점
139,로우커피스탠드,좋아요,4점
140,로우커피스탠드,2천원에서 나올수 있는 가장 맛있는 맛같습니다. 원두 사서 먹으니까 가격에 비해 굉장히 고가의 맛이 납니다.,5점
141,로우커피스탠드,이 가격에 이런 맛이라니! 테이크아웃으로 좋아요. 아이스아메리카도 그닥인데 여긴 그게 젤 좋은 듯 ,5점
142,로우커피스탠드,커피가 정말 빨리 나오고 직원분들 친절하신데다가 맛도 있습니다!! 아이스라떼 마셨는데 적당히 씁슬+고소하고 프렌차이즈 커피점에 라떼에 물 탄 맛이 안나서 좋았어요. 스벅보다 훨씬 맛있습니다. ,5점
143,로우커피스탠드,최고예요,5점
144,로우커피스탠드,맛있다:),5점
145,로우커피스탠드,대로 하나 차이로 서울숲카페와 뚝섬쪽은 커피 가격이 완전히 다름. 데일리로 충분히 먹을수 있는 좋은 카페. 맛은 3점이라 생각 되지만^^가성비에서 보통보다 1점을 더드립니다. ,4점
146,로우커피스탠드,ㅡ,5점
147,로우커피스탠드,아메리카노사랑해,5점
148,로우커피스탠드,성수쪽에서 일하면 아침마다 들릴 거 같아요. 가격도 양도 맛도 좋습니다! 물론 커피맛집보단 떨어지지만 이 가격에 이정도 퀼리티면 꽤 괜찮다는 소리!,4점
149,로우커피스탠드,"맛있는 커피, 저렴한 가격, 친절한 직원분들",4점
150,로우커피스탠드,직원분들도 친절하고 맛있고 가격도 저렴해요,5점
151,로우커피스탠드,"가성비로는 따라올 곳이 없고, 가격을 떼놓고 봐도 왠만한 까페보다 좋은 편임.",5점
152,로우커피스탠드,좋아요,4점
153,로우커피스탠드,커피 첫맛은 좋은데 미분이 많아서 인지 유독 끝으로 갈수록 썼어요 ,4점
154,로우커피스탠드,원두 맛 있어요~ 그래서 아아도 맛있다는~~ ,5점
155,로우커피스탠드,진한 라떼 좋아하는 분들에게 최고에요!! 가격도 저렴하고 커피도 훌륭해요! 아이스초코도 훌륭합니다.,5점
156,로우커피스탠드,라떼류를 좋아하는데 가격도 저렴하고 맛도 깔끔해요. 바닐라라떼도 너무 달지 않아서 좋아요. ,4점
157,로우커피스탠드,근데 일회용 컵 두개씩 엄청 쓰레기 근처에 쌓이는게 조금 걸리네요... ,5점
158,로우커피스탠드,"테이크아웃 카페, 가격 착해서 좋네요",4점
159,로우커피스탠드,커피도  맛있고 가격도 착하고   직원분들도 친절하시고  빨리안가면  재료가   다 떨어집니다.  ,5점
160,로우커피스탠드,"저렴한 원두의맛? 절대 아닌데.., 매뉴판보고 너무 싸서(아메리카노 2,000원)한번 놀랬고.. 한입먹어보고 가격대비 너무 맛있어서 두번 놀람. 커피 향도 좋고 진하고 바디감도 꽉차있고..어지간한 브랜드 커피전문점보다 맛있어요. 3,000원 이어도 사먹을 의향 있습니다.",5점
161,로우커피스탠드,가격 원두 모두 굿,5점
162,로우커피스탠드,가격착해요.,4점
163,로우커피스탠드,착한 가격에 맛도 괜찮음,4점
164,로우커피스탠드,가격 대비 커피가 진해 좋아요~,4점
165,로우커피스탠드,가성비는 좋은데 왜 이렇게 사람이 많은지는 모르겠어요,3점
166,로우커피스탠드,"그전에 저는 아직 가보진 않았으나 지난 04월 10일 수요일에 한국방송통신대학 서울지역본부에서 서울자유시민대학으로 영국, 느리게 걷다의 특강을 위해서 우연히 30분정도 일찍 오신 오윤석 여행작가님이 맛보라고 주셔서 감사하다고 인사를 드리고 받아서 아메리카노를 마시는데 고소한 냄새랑 향이 너무 좋습니다. 뿌잉뿌잉~ㅜㅜ",4점
167,로우커피스탠드,최고예요,5점
168,로우커피스탠드,가성비 적당한맛 좋앗음,4점
169,로우커피스탠드,아쓰아메 기대도 안했는데 훌륭하네요 신맛 강하지않고요 캐라멜과 아몬드가 적절히 느껴지는 좋은 원두인것 같네요 담엔 뜨아로 마셔봐야겠어요 품질 오래도록 유지해주길바래요,4점
170,로우커피스탠드,최고예요,5점
171,로우커피스탠드,모퉁이 돌면 예쁜 가게. 맛있는 커피. 착한 가격.,5점
172,로우커피스탠드,가격은 정말 착하였으나 샷을 뽑고 커피퍽을 제거한 뒤에 포터필터 바스켓 안을 닦지않고 바로 원두를 담아 추출하는 부분에서 많이 아쉬웠다. 그 영향때문인지 맛이 안좋게 쓰고 텁텁했다. ,2점
173,로우커피스탠드,앉아서 먹고가기가 애매해서 그르치 오 커피맛 진짜 좋네요!!! 가격도 착하고 위치도 딱이고 아주 좋아용,4점
174,로우커피스탠드,뚝섬 카페 중 이런 곳 없습니다,5점
175,로우커피스탠드,아 ~~~~라떼를 먹었어야됫어요 다시갑니다 일단 별 4개  매장이 제스타일이라 ~~^^,4점
176,로우커피스탠드,최고예요,5점
177,로우커피스탠드,Coffee,3점
178,로우커피스탠드,저렴하고 맛 괜찮음... 지나가면서 가볍게 들러보기 좋음,4점
179,로우커피스탠드,테잌아웃 전문 커피 짱쌈 가게도 예쁨,4점
180,차 성수점,가격 거품이 너무 심해요,2점
181,차 성수점,스콘이 존맛 달고나 밀크티는 그냥 .. 그래요 ,4점
182,차 성수점,보통이에요,3점
183,차 성수점,보통이에요,3점
184,차 성수점,여기 왜 유명한거예요? 밀크티에 물 맛이 많이 나네요. ,2점
185,차 성수점,보통이에요,3점
186,차 성수점,"예전엔 사람이 좀 과하게 많았었는데, 지금은 거품이 좀 꺼져 적당해진 듯. 달고나 밀크 가성비는 괜찮은 편인데, 특별한 맛은 아니다",3점
187,차 성수점,달고나 밀크티 많이 기대했는데 요즘 프렌차이즈에서 따라한 게 더 맛있음 ㅠㅠ 달고나 스콘도 맛있는데 가격이 쎈 듯 테이크아웃했지만 먹고가기엔 좌석 배치가 이해가 안 가는 곳 .. 재방문의사 없음 경험해본 걸로 만족! 웨이팅까지 했었다면 더 불만적이었을 듯,3점
188,차 성수점,밀크티의 맛이 아니네요. 좀더 신경써야할듯,1점
189,차 성수점,달고나 스콘 너무 딱딱해서 먹기 힘들다. 밀크티도 너무 달았음 달고나가 원래 달지만..,3점
190,차 성수점,"아쌈 밀크티, 우롱차 마심 밀크티 맛남 컵도 예쁘고 분위기, 조명, 음악 좋음 음료랑 디저트 만드는 곳이 잘 보인다",3점
191,차 성수점,"“달고나 밀크”만 마셔봤고 맛있습니다. 보통 이런 음료는 싸구려맛나고 동동떠서 싫어하는데, 고급지고 잘 어우러지는 단맛이에요.  같이 갔던 일행은 “달고나 아쌈 밀크티” 마셨는데 괜찮다네요.",5점
192,차 성수점,달고나 밀크티 녹으면 더 맛있는게 찐이에요;! 점심에 먹었는데 또 먹고싶네여,5점
193,차 성수점,직원이 몇명인데 손님도 없구만 음료하나 시켯는데 20분넘게 걸리네요 다신 안올듯요,1점
194,차 성수점,아ㅋ,4점
195,차 성수점,"달고나밀크티 그럭저럭. 우유 진한맛의 밀크티는 아님. 달고나스콘 : 달고나는 맛있음. 스콘은 조금 짜고 달고나랑 어울리지 않게 치즈맛이 강함. 순두부우유: 핑크솔트 넣어주는데 미친듯이 짜길래  직원에게 이맛이 원래 순두부우유 맛인지 확인해달라고 했더니, 직원1이 ""소금이 들어가서 그래요"" ~; (나도 알겠다구요., 이세상 짠맛을 넘어서니 말하는거지~~ ) ...",1점
196,차 성수점,난 괜찮았는데 ...,3점
197,차 성수점,평소에 밀크티 매니아인데 웨이팅까지 해서 마셔봤는데 밀크티 자체가 정말 맛없었습니다! 기다린 시간이 아까웠어요ㅠㅠ 스콘도 먹었는데 그것마저 별로였습니다. ,1점
198,차 성수점,처음엔 밍밍했는데 달고나 녹이고 먹으니 딱 알맞아요 맛있어요!!!,4점
199,차 성수점,노맛. 그리고 알바생 너무 많음. ,1점
200,차 성수점,갈때마다 사람이 많아요 핫플이라 달고나가 시그니처 같아서 관련 메뉴는 맛있어욥 달고나 스콘도 맛있는데 뭔가 따로 노는 느낌 스콘 촉촉해요,3점
201,차 성수점,달고나에서 탄맛나요...ㅜ,2점
202,차 성수점,기대 이하,1점
