,0,1,2
19,황홀경,한번 가기좋음 분위기 좋음 사장이 느낌있게생겼음ㅋㅋ,4점
20,황홀경,분위기 한번 느끼러 오기 좋음.,3점
21,황홀경,너무 더러워요 커피도 별로고 직원들이 손님보다 더 시끄러워요 ,1점
22,황홀경,"빵은 먹기 힘들고 좀 느끼해요... 아인슈페너는 크림에 비해 커피가 많아서 밍밍하니까 진한 커피 좋아하시면 비추입니다 :( 분위기, 인테리어 예쁘구요, 테이블이 다소 다닥다닥 붙어있어서  사람많으면 매우 정신없을 것 같아요!",3점
23,황홀경,커피 맛있어요 빵은 맛있느나 먹기가 좀 불편해요,4점
24,황홀경,보통이에요,3점
25,황홀경,빵?디저트 쫄깃하고 맛있다. 좀 비쌈 ㅠㅠ 음료는 평범하고 자리가 편안하고 넓직해서 좋다은 은한 인테리어 굿굿!,4점
26,황홀경,지하라 그런지 환기가 안되는 듯하다. 탄내가 난다. 분위기는 동년배들 모두 인정,4점
27,황홀경,카페 분위기 좋고 디져트 좋고 아늑함,5점
28,황홀경,감성 충만한 까페 분위기도 좋습니다 입구를 찾기 어려운것은 아쉽네요,5점
29,황홀경,다른세상이 펼쳐져있었다,5점
30,황홀경,이게 요즘 젊은 감성인가여? 분위기 깡패임..,5점
31,황홀경,분위기가 정말 좋았던거 같아요 전체적으로 깔끔해서 좋았습니다,5점
32,황홀경,카페 전체가 인스타감성   다행히 한가할때 방문해서 조용히 즐기다왔습니다 ,4점
33,황홀경,분위기 맛집! 음료랑 디저트도 맛있었어요 입구가 찾기 힘들어서 한참 해메다 들어갔어요ㅋㅋ,5점
34,황홀경,찾기가 애매했는데 분위기 좋고 디저트만 조금 더 발전되었우면 좋겠네요 ..ㅎ,4점
35,황홀경,은은한 분위기에 얘기기좋은곳,5점
36,황홀경,찾기어려운 입구가 한몫하는 감성카페 큰기대보단 그냥 찾는 재미로 찾는 카페,4점
37,황홀경,불친절한 서비스에 놀람. 커피도 그닥. 곧 망할것 같음. 다신 안옴,1점
38,황홀경,"직원이 너무 불친절함. 눈깔고 무뚝뚝한 표정으로 주문 받음. 주문한 음료 메뉴도 확인 안하고 설명도 없이 뭐가 뭔지도 모르겠는데 테이블에 털썩 두고 쌩하고 돌아서는데, 빨대가 떨어져도 줍지도 않고 우리가 놀라서 엇 빨대 떨어졌다!고하자 다시 와서는 빨대 틱 건네주고 가는데 표정이 정말...건물주세요? 사장이세요? 사장 아들이세요? 이 한분 때문에 다시 오지...",1점
39,황홀경,디저트가ㅠㅠㅠㅠ 밍밍하고 눅눅해요... 분위기는 좋아요!!과일 말고 차라리 누텔라나 시나몬 드시는게 나을거같아요!,2점
40,황홀경,은은한 고저택 분위기예요. 커피는 아... 너무 맛이없었습니다 ㅠㅠ 싱겁달까. 디저트도 모양은 이쁜데 너무나 평범한 팬케이크 상상되는 맛. 음. 좋은 점수를 주기가 어렵네요. 2.7점,2점
41,황홀경,불친절해요... 디저트도 주문한지 30분가까이지나서 나오고 손님 많을때는 2시간 제한이라고 나갈준비해달라고 하는데 저희 1시간 20분정도 있었거든요... 영수증에 찍힌 시간이 있는데 그거 확인도 없이 두번이나 찾아와서 그러시는거 진짜 어이없고 여자직원 특히 불친절해요,1점
42,황홀경,인스타감성의 예쁜카페. 디저트도 달달하고 맛있었어요~,5점
43,황홀경,+그냥 인스타 성지다. 사진은 잘나옴!  - 사람이 매우 많고 직원은 바쁘고 지쳐 있으며 가격이 비싸다. 팬케이크도 그냥저냥,2점
44,황홀경,시끄러운 공간과 음료/팬케이크 맛도 알 수가 없네요,1점
45,황홀경,최고예요,5점
46,황홀경,"오픈한지 얼마 안되서 갔는데, 진짜 30분 이상 기다릴 정도로 줄 길었다.  근데 독일 맛을 몰라서 그런지 일명 독일팬케이크 다 안익은건지... 밀가루 반죽 먹는 맛..  딸기우유도 걍...  분위기는 정말 좋다 사진찍으러가기 좋은 카페!   #더치베이비누텔라 #독일팬케이크 #딸기우유",2점
47,티라노커피,최고예요,5점
48,티라노커피,커피 맛있다 석기시대 초콜릿 공짜,5점
49,티라노커피,여기커피때매 다른카페가도 커피를 안마심,5점
50,티라노커피,"커피 맛있었고, 분위기도 좋았어요. ",5점
51,티라노커피,좋아요,4점
52,티라노커피,"나는 커피를 별로 좋아하지 않는데, 이 곳 커피는 좋아한다.",5점
53,티라노커피,사장님 친절해요,5점
54,티라노커피,녹차케이크는 맛잇는데 그냥 그런것같아요 평이 너무좋던데 기대이하예요...,3점
55,티라노커피,If you need a good place to relax this is the right one. The atmosphere seems so peaceful. The sweets were so delicious!  *P.S. chocolate is free ㅎㅎ*,5점
56,티라노커피,샤로수길 최고존엄 카페,5점
57,티라노커피,최고예요,5점
58,티라노커피,커피맛 좋구 엄청 친절하세요 추천!,5점
59,티라노커피,좋아요,4점
60,티라노커피,여기 커피 최고인 걸 아직도 모름?,5점
61,티라노커피,맛도 분위기도 모두 훌륭~ㅎ ,5점
62,티라노커피,1. 혼자선 가지마세요. 두 명 이상이 많이 와서 북적북적합니다  2. 커피 잘 모르시겠다면 주문할 때 물어보세요 아주 친절하게 알려줍니다  3. 코코넛커피 맛있습니다. 스무디도 다 맛있습니다. 더치 비싸지만 맛있습니다,5점
63,티라노커피,원두 그대로의 드립커피맛은 잘 모르는데 먹고 맛있다고 생각했어요. 밀크티는 맛있긴 했는데 더 진한 풍미면 좋을거 같아요. 약간 보통. 커피집은 커피맛이 좋아야죠! 주인분께서 원두에 대한 이해도 높고 맛도 좋아서 4점! 자리는 평범해요. 그냥 보통의 의자. ,4점
64,티라노커피,"바쁜 시간대에도 주문, 제조, 서빙 혼자임... 40분 기다렸는데 너무 안나와서 음료 하나만 취소해달라고 했더니  1인 1메뉴라 안된다고 함  케익도 시켯는데..  심지어 맛도 다 그닥.. 케이크도 꽝꽝 얼어서 이 시림",1점
65,티라노커피,핸드드립이라 기대했는데  따듯한걸 먹을걸 그랬나봐요  맛있진 않아용 ㅠㅠ 디카페인도 있어서 좋은듯,3점
66,티라노커피,취향을 얘기하면 추천해주시는데 꽤 잘 맞고 설명해주신 맛과 향이 정말로 납니다ㅋ 커피 퀄리티는 추천하지만 의외로 까페가 엄청 시끄러웠고 디저트 메뉴는 그저그랬어요 치즈케익은 많이 시큼해요,4점
67,티라노커피,부어어엉어어어어어어어엉,5점
68,티라노커피,可愛的拉花~,5점
69,티라노커피,주변에서 최고. ,5점
70,티라노커피,"가야는 이유 : 드립커피를 합리적 가격으로, 이름에 충실한 인테리어, 친절함 안가는 이유 : 커피류 외 기대치가 높지 않음, 티매트가 없는 것도 아쉽  자두스무디 괜찮",3점
71,티라노커피,낙성대동 갈 일 있으면 들르는 곳 친절하셔서 좋구요 항상 블렌드만 마십니다,5점
72,티라노커피,초콜릿이 맛있음,5점
73,티라노커피,석기시대마싯슴,3점
74,티라노커피,"샤로수길의 몇 안되는 드립커피를 파는 카페. 당일 로스팅한 원두를 맛보기에도 좋고, 모든 커피가 기본 2 shot이라 카페인 중독인 사람이 가기엔 제격이다. 입구에 석기시대 초콜릿(?)을 마음껏 먹을 수 있어서 '단쓴단쓴'하기에 딱이다!",4점
75,티라노커피,인테리어 음악 분위기 서비스(초콜릿) 모두 취저ㅠ.ㅠ,5점
76,티라노커피,최고예요,5점
77,티라노커피,최고예요,5점
78,티라노커피,리얼 집앞 카페. 혼자 책보거나 멍때리고 있기 좋은 공간. 음악 잘 트심.,5점
79,티라노커피,최고예요,5점
80,티라노커피,여기 카푸치노 먹으러 종종 가는데 분위기도 좋고 커피 맛있음!,5점
81,미드레벨,인스타용,2점
82,미드레벨,재방문의사 : ? -와플이 맛있긴함.. 별점높은 평가가 19년5월30일하루에 12개 있는걸로 봐서 가게 사장 지인 아니면 알바쓰신거 같은데 음료는 잘 못하는것같고 와플 특이하고 맛잇는편이긴한데 이 별거없는걸 만원이나 줘야하는지는 잘 모르겟네여,2점
83,미드레벨,유명하다고해서 가봤는데 1인 1음료는 아니였으나 가격에 비해 그냥 맛이 별로.. 와플 빵이 질기고 먹기가 힘듦,2점
84,미드레벨,음료보다 더 비싼 디저트 시키겠다는데도 1인1음료 원칙 고수,1점
85,미드레벨,와플도 맛있고 커피맛도 좋은게 좋아요~,4점
86,미드레벨,좋아요,4점
87,미드레벨,좋아요,4점
88,미드레벨,"첫손님이었음 12:16 주문 / 12:41넘어 간신히 나옴, 12:30분에 왜 안나오냐니 기계 고장나서  지금 와플 구운다함.. 말투 안 미안함. 고장난 와플기계가 24분만에 고쳐진거임? 첫손님이면 준비중이니 **분 걸린다고 말을 하던가, 12시30분에 문의하러 갔으면 음료 먼저 드릴까요 하던가,  센스도 없고.. 뭐가 잘못된 지도 모르고.. 말하는 것도 ...",1점
89,미드레벨,1점도 주기 아까움.. ;; 사장인지 알바생인지 모르겠지만 와플 팔고싶은건지 싫은건지 모르겠어요... ㅎㅎ  손님들 앞에두고 할말 안할말 가려서는 해야되는데 가르치려고 드는 태도에 다신 안가고싶은곳이에요^^... 내돈내고 갑질당하고 싶으면 가세요.... 오늘 하루 이곳 때문에 망쳤다해도 과언이 아니구요ㅎ 샤로수길에서 오래가시려면 서비스 마인드부터 갖추시길....,1점
90,미드레벨,주문 받자마자 바로 반죽부어 구운 와플은 정말 맛있었습니다. 다만 두꺼운 와플을 나이프로 자르기가 너무 어려웠어요.. 생크림이 여기저기 흩어진 상태로 겨우겨우 먹었네요. 이집은 아메리카노 보단 라떼가 더 나았습니다.,4점
91,미드레벨,맛있어요 ,5점
92,미드레벨,와플정말존맛탱입니다,5점
93,미드레벨,와플은 그럭저럭 맛잇는데 아메리카노..........깜짝놀랐어요...원두가 맛없는건지 이렇게 맛없는 아메는 처음,2점
94,미드레벨,와플 맛있어요. 동윤영은 먹으면 양조위랑 악수하고 올 수 있음 홍콩의 맛 ,4점
95,미드레벨,와플은 델리만쥬맛 음료도 별로 수요미식회에 어떻게 나왔는지 의문,1점
96,미드레벨,"스트릿와플 (9,000원) 밀크티 (5,500원) - 샤로수길카페 유명한 미드레벨. 원래는 밀크티 아이스크림이 먹고싶어서 방문했는데... 아이스크림이 품절됐다고 해서.. #와플 과 밀크티를 먹었습니다. 워낙에 유명한 #홍콩식와플 가게라 손님이 북적북적[스트릿와플]은 생각보다 커서 놀랐어요, 생크림이 아주 듬뿍듬뿍인데 안에 사과잼이 살짝 발라져 있어서 달달하...",4점
97,미드레벨,맛있는데 가격대비 성의가 없음 홍콩와플 한 판에 생크림 가득에 만원 ㅎ 사람이 너무 많고 주방 소리가 커서 시끄러움  재방문의사 없음,2점
98,미드레벨,비싸긴해도 비쥬얼 좋고 충분히 맛있다. 특히 와플 빵이맛나고 위에 올라간 재로도 풍부해서 좋았음. 이외 커피도 먹을만함,5점
99,미드레벨,"홍콩식 와플은 달달해서 맛있어요. 근데 다른 분들이 쓰신 것처럼 1인 1메뉴라고 하면서 왜 와플은 메뉴로 안 치는지 모르겠네요... 차라리 1인 1음료라고 적으시면 오해의 소지라도 없을 텐데. 그렇게 시킨 밀크티는 매우 별로였고요. 그냥 전반적으로 미묘하게 불친절하시고 (설명을 귀찮아하시는 듯함) 같은 가격에 더 좋은 카페와 디저트는 널렸고, 굳이 또 먹으...",2점
100,미드레벨,그냥 그런데요..맛있긴한데 여기라서보단 와플에 크림이면 실패할수없는맛 근데 넘 비싸고 디저트 시켜도 무조건 1인1음료 시켜야돼요...설대학우분들 밥약하러 여기오면 돈 털려 나갑니다...ㅠ,2점
101,미드레벨,동윤영 먹어보고 너무 맛있어서 깜짝놀랐어요! 근데 에어컨 너무 세게 트셔서 춥고 사람도 너무 많아서 자리가 없어 못들어 갈때가 많아요,4점
102,미드레벨,역시 흑당밀크티는 타이거슈가입니다^_^ 아구 달아라 @.@ 타이거슈가는 달아도 이정돈 아닌댕 흑당밀크티 수제라고 써잇어서 왓다가 흑흑,2점
103,미드레벨,처음 평가 써봅니다. 마이너스 주고싶은데 별 하나는 줘야되는건가보네요. 13천원짜리 와플을 시켜도 음료 강제 인원수? 불친절.. 게다가 홍콩 갔다와봤지만 인테리어도 전혀 홍콩느낌 아니던요? 비추 다신안가요. 주변 다른카페 갑니다.,1점
104,미드레벨,와플에 음료는 대신 같은 가격 아이스크림으로 하겠다하니 자리에서 못먹는다해서 나옴. 왜그런지는 설명안해줌. 묻지도않았음.,1점
105,미드레벨,와플도 맛있고 다른건 맛있는데 말차라떼.....뒤지게 맛이 없어요 지금 먹고있는데 아무리 마셔봐도 말차향만 나고.. 제주말차인건 왜 어필하는거야....? ,1점
106,미드레벨,보통이에요,3점
107,미드레벨,엄청나게 불친절함... 알바생들 무슨 양아치 집단 같음 + 디저트 시켜도 1인 1음료 기본,1점
108,미드레벨,디저트가 예쁘지만 맛은 그냥그럽니다,3점
109,미드레벨,와플이 남아있는데 그릇이 없다면서 가져가버렸어요 황당쓰 ㅡㅡ? 그릇을 더 사시든가.... 조금남아있다고 무시하는건지.... 기분나쁘네요 그리고 와플만드시는분 맨손으로 와플만드시다가 머리만지시다가 좀 찝찝해요,1점
110,미드레벨,영업 11시까진줄알고 9시  40분에 도착했는데 오더 마감했다네요??;; 황당해서 그냥 나왔습니다..,1점
111,미드레벨,홍콩와플 맛있음,4점
112,미드레벨,좋아요,4점
113,미드레벨,밀크티 맛잇음 샤로수길 놀다가 당 떨어질때 ,5점
114,미드레벨,홍콩에서 길거리 음식 사먹던 추억이 물씬 와플이랑 동윤영 정말 맛있었어요,5점
115,미드레벨,밀크티랑 홍콩와플 조합 꿀  ^0^,5점
116,미드레벨,홍콩가서 먹어본 밀크티보다 만족 와플도ㅋㅋ,5점
117,미드레벨,원래 밀크티 잘안먹는데 미드레벨 밀크티는 정말 맛있었어요 와플도 나오자마자 순식간에 해치워버렸어요 또 가고싶네요,5점
118,미드레벨,와플 비주얼이 기가막히네용~~ 밀크티도 맛있었어요,4점
119,미드레벨,와~~~홍콩에서 먹었던것보다 더 맛있어요 ㅎㅎ 이집추천!!,5점
120,미드레벨,커피맛도 좋고 와플이 생각보다 맛있음,4점
121,미드레벨,밀크티 너무맛이있어요 ㅎㅎ와플은 신세계!!,5점
122,미드레벨,식사시간 이후에는 사람이 많이 몰립니다 식사시간에 가서 먹는 와플이 꿀맛이죠 사장님이 타투가 많아서 위협적인 느낌적인 느낌.. 하지만 착하신듯.. 입구찾기가 어려워요,4점
123,미드레벨,와플은 맛있었지만 주요 음료가 일찍 다떨어져 맛볼수 없었고 11시에 마감이라면서 10시가 조금 넘었는데 손님이 없자 우리를 나가도록 했음;;,2점
124,미드레벨,별로예요,1점
125,미드레벨,불친절하고 커피도 맛없음 ,2점
126,미드레벨,옹고집!,1점
127,미드레벨,기름진 음식을 먹고 여기와서 시원한 밀크티로 쫘악 눌러주면 깔끔해진다.   BGM이 너무 최신곡이라. 좀 붕뜨던 느낌은 있었음. ,3점
128,미드레벨,짭 우유홍콩 카더라,1점
129,미드레벨,맛있어요~ 엄청난 맛은 아니지만 괜찮은 맛이예요. ^^ 기다림 없이 혹은 짧은 기다림을 하고는 맛있게 먹을만 해요. 근데 엄청난 웨이팅을 견디고 먹을정도로 대단한 맛은 아닌듯 ㅎㅎ 인테리어도 깔끔하긴한데 너무 이케아로 도배되어있어서 아쉬워요. 좀더 감각이 느껴지는 인테리어였다면 머무는 시간이 더 즐거웠을꺼같아요~ 근처 가면 또 가겠지만 웨이팅이 있다면 참겠...,4점
130,미드레벨,"1시간 웨이팅하면서 먹을 맛 아니었음. 테이블도 못옮기고, 서비스도 그닥",1점
131,미드레벨,서울대 밀크티 검색하면 제일 많이 나오는 곳 밀크티랑 티팟에서 우려낸 차를 마실 수 있다. 동운영과 홍콩밀크티가 맛있다. 티팟에서 우려낸 티를 7000원에 마시는 건.. 물배를 채우는 느낌...... 젤라또와플은 젤라또 아니고 바닐라 투게더아이스크림이고 롤리폴리랑 오레오 과자가 곁들여졌다. 버블모양 와플은 두껍지 않아서 좋았다.,3점
132,미드레벨,맛있는 홍콩와플 맛없는 커피,3점
133,미드레벨,샤로수길의 홍콩 카페.  에그 와플과 밀크티가 대표 메뉴.  달큰한 맛이 일품이라 당떨어질때 방문할 것을 추천,4점
134,미드레벨,샤로수길 한복판 2층에위치함. 우선 무엇보다도 분위기가 좋았음. 마치 화양연화의 한장면같은 카페임. 와플이 특히맛있음. 데이트코스로 최고임. 다만 커피의 맛은 평범한수준.,4점
135,미드레벨,홍콩와플! 보통와플과 다르게생겼다. 한번쯤 먹어 볼만하다. 달달함이 가득하다. 아메리카노 필수.,3점
136,카페미엘,별로예요,1점
137,카페미엘,"남자직원분 왤케 불친절하신지 ,,; 동생이랑 여기는 다신 안오겠다 이랬네요;  크로플 9.5 ㅋㅋㅋㅋㅋㅋㅋ 크로아상 두개 굽고 아이스크림 한덩이가격ㅠ 그래도 맛있어요~ 와플기계 사서 해먹으려구요!!  웨이팅도 없고 빈자리도 많은데  자리이동은 왜 안되는거며  웨이팅있을시 2시간 제한도 있더라고요ㅋㅋㅋ 회전율 높여서 돈 많이 벌려고ㅋㅋ  요즘 얼마나 카페가 ...",1점
138,카페미엘,별 0개는 없나 ; 1인 1음료인데 말차라떼 초코라떼 저게 각개 6800원 ㅋㅋ예.. 그냥 거르세요,1점
139,카페미엘,"메뉴판에 치즈케잌이 딸기케잌보다 위에 있는 이유가 있습니다. 걍 치즈입니다. 인스타 사진보다 당신의 혀가 중요합니다. 초코는....3일 1초코해도 제 명에 못 디지십니다 혈관속에 더티초코가 흐를지어니 -남친  더티초코는 정말 기대 이상을 넘어서 초월하는 양과 비쥬얼이었어요. 나머지 메뉴는 아직 많이 못 먹어봤지만, (앞으로 초코를 같이 시키면 계속 못 먹어...",3점
140,카페미엘,말차라떼 친구랑 먹고 둘다 탈났어요ㅠㅠ... 조심하세요,1점
141,카페미엘,단골인데 음료 맛있어서 자주 가요!! (양은 좀 적어요..) 여름엔 자두에이드 겨울엔 딸기라떼 사과차 커피는 아인슈페너 바닐라빈라떼 이렇게만 먹어요ㅎㅎ 알바분은 잘 모르겠고..사장님 정말 친절하세요:),5점
142,카페미엘,비주얼만 좋지 그만큼 맛이 따라가지는 못해요 차라리 스벅 케이쿠랑 아메리카노가 훨씬 맛있을듯 ㅠ 그리고 크로플 6월에는 9500원이었는데 8월에는 10000원네요! 올릴 가격은 아닌 느낌이라 아쉬웠어요ㅠ 크로플도 안에 완전히 익지 않은 것 같구요.... 좌석도 빈공간 거의 없이 완적 꽈득꽈득 채워서 카페만의 분위기는 없는 느낌이라 쏘쏘!,1점
143,카페미엘,오늘 방문해서 말차플로트 7800원 썸머라떼 7000원 이었는데 다른 4일전 리뷰를 보니까 7500원 6500원 이더라고요^^ 손님을 돈주는 호구로 보는것 같아요~~ 맛은 3000원이면 사먹을 것 같은 맛입니다 그리고 너무 시끄러워요 화장실도 남녀공용이예요 비추천합니다,1점
144,카페미엘,커피 갖다줄 때 티슈 위에 빨대 올려두고 가는 게 여기 기본인 것 같은데 남자 직원분이 뭐가 그리 급한지 휴지 던져두고 그 위에 빨대 던져두고 가시네요. 물론 빨대는 휴지 밖으로 날라갔습니다. 휴지 위에 빨대 고이 모셔두고 가는 게 그렇게 신경 많이 쓰고 시간 많이 걸리는 힘든 일인가요?? 별점 제일 낮은 게 1점밖에 없는 게 너무 아쉬워요,1점
145,카페미엘,사진이 더 맛있어보여요,3점
146,카페미엘,바스크케잌 너무 짜요..다른데서 먹었을땐 치즈맛이 많이 났는데 짜기만 디립다 짬 녹차플로트 저건 아이스크림만 맛있음 멀리서 찾아간건데 헛돈쓰고 왔어요,1점
147,카페미엘,평일이고 자리가 꽉 찬 것도 아닌데 2시간 시간제약이 있네요.. 못하게 하는게 너무 많아서 눈치보임. 커피도 평범한 맛에 비해 너무 비싸서 두번은 안 갈 것 같아요,1점
148,카페미엘,가격대비 음료는 쏘쏘 했구 감성 카페인건 아니구 깔끔한 카페에요!,3점
149,카페미엘,딸기 위주로 시켰는데 맛있었습니다! 그러나 디저트 가격이 비싸요...그 외에는 넓어서 웨이팅 없고 직원분도 친절하게 메뉴 선택 도와주시고 잘 대해주셔서 좋았습니다,4점
150,카페미엘,조금 아쉬워요,2점
151,카페미엘,크림 종류가 달고 맛있어요 열매케이크 플랫화이트 크림 꾸덕꾸덕해서 제 입맛에는 정말 맛있어요 그리고 샤로수길에서 구석에 있어서 비교적 웨이팅이 적거나 없어서 좋았고요 사장님께서 케이크 주시면서 반으로 쪼개면 과일 나온다고 설명도 해주세요 의자가 불편한게 흠이라 1점깎앗어요,4점
152,카페미엘,음료 7천원짜리 시키고 앉아있다가 dslr로 개인사진 (잡지) 테이블위에 놓고 사진 찍고있었는데 알바생분이 사진 찍지 말라구 하더라구요..? 손님도 저밖에없었고 피해주는것도 없는데 기분만 상했네요,1점
153,카페미엘,딸기디저트 예쁘고 비싸고 맛있다. 음료도 인서타 맛집 특유의 조막만한 컵이 아니라서 좋다....여담이지만 빨대로 세 번 먹으면 사라지는 아이스컵 유행시킨 사람 찾아가서 때려주고 싶음. 단점은 소리가 울리는 게 좀 크다.,4점
154,카페미엘,분위기는 정말 깔끔하고 인테리어도 좋았어요! 하지만 커피잔 자체가 깔끔하게 설거지 하기 불편한 디자인이여서 그런건지 일반 커피보다 기름같은 찌꺼기가 좀 보여서 이 점이 아쉬웠어여 그래도 다시 만들어 주신 건 괜찮았었어요 디져트 종류들도 달달구리해서 괜찮았슴당,3점
155,카페미엘,샤로수길 외곽에 있어서 상대적으로 사람도 적고 조용함  디저트를 밀가루로 만들지 않는점이 킬포 의자만 좀더 편했으면,4점
156,카페미엘,음료도 디저트도 그닥...,3점
157,카페미엘,비쥬얼이 너무 이뻐요ㅠㅠ 웨이팅도 별로 없어서 바로 들어갔는데 넘 좋아ㅛ어요 인테리어도 이쁘고 맛도 좋고 모든게 완 to the 벽 ☆ ,5점
158,카페미엘,음료는 쏘쏘 케잌 너무 맛있어요ㅠ대박,5점
159,카페미엘,음료 5~7천원사이..? 자리 협소하지도 않고.. 디저트양에 비해 가격은 비싸긴한데.. 맛있게 잘 먹었습니다. 별점이 낮아서 안가려다가 다녀옴,5점
160,카페미엘,"가야는이유 : 인스타용 안가는이유 : 음료 별로인데 비싼편, 베이커리 많이 없음 (모퉁이제과점 이름에 속지 말 것)  더티초코 : 초코우유를 더 달게 만든듯함, 먹기 불편 외관상으로는 베이커리카페처럼 보여 들어갔으나 케잌 몇 개 말고는 없었음",2점
161,카페미엘,최악의 디저트 카페 커피에서는 원두 찌꺼기 냄새나고 인테리어는 드러우며 디저트도 슈퍼에서 사온거 전자레인지에 돌린맛.... sns 로 유명해진데는 믿고 거르세요,1점
162,카페미엘,음료도 무지 맛없으면서 디저트도 허접함의 극치 가격은 또 비싸요 ㅡㅡ 인테리어도 거지같으면서..... sns 에 예쁘고 칭찬일색이라 기대하며 갔는데 뭐 이런 거지같은 경우 하....진짜 (이런 허접한곳은 사람들한테 널리널리 알려서 망했으면 좋겠습니다)이런 속마음 가질정도로 허접함 아 내돈.... ,1점
163,오후의과일,수플레 맛없고 엉성...,1점
164,오후의과일,수박주스 시켰는데 본인이 떠먹어 본 숟가락으로 휘휘 저어서 컵에 담아줌 .... 두 잔 만들었는데 한잔은 다른 분 드리고 내껀 다시 만들어달랬더니 미안하단 말 하나도 안함 . 다신 안가요 ,1점
165,오후의과일,괜찮아요!,4점
166,오후의과일,크림라떼 존맛탱이에요ㅠㅠ 수플레는 맛 기복이 심해요 남친하고 갔을 때는 엄청 맛나게 먹어서 엄마 델꼬 갔는데 너무너무 맛없었어요ㅋㅋ..,3점
167,오후의과일,수플레 존맛인데 평점 왜이럼ㅋㅋ,5점
168,오후의과일,수플레 팬케이크 너무 부드럽고 맛있어요 일요일 오후에 가니까 잠깐 웨이팅이 있었는데 기다리고 먹는 보람이 있었습니다 음료도 너무 달지 않아서 팬케이크랑 잘어울려요,5점
169,오후의과일,과일 수플레 팬케이크 과일도 다양하고 크림도 맛있어요! 비엔나커피도 괜찮아요.  근데 가게 분위기가 좀 어수선하긴 해요. 냉장고랑 이것저것 그런게 다 너무 대놓고 떡하니 있어요 ㅋㅋㅋㅋㅋㅋ,4점
170,오후의과일,황홀경 가려다 우연히 발견하고 간곳인데 만족해요. 저는 거의 손님이 없을 때 갔고. 저까지 3팀. 그래서 느낌이 괜찮았네요. 과일 수플레도 비린맛 없이 크림맛도 좋았고 과일도 맛있었어요. 가격 비싸다 하지만 다른데도 수플레는 다들 비싸서 .. ,5점
171,오후의과일,커피가...! 커피가 너무 비싸요..,2점
172,오후의과일,걍 한 번쯤 가볼만 하네여 진짜 한 번이면 충분 왜냐면 비싼 가격에 비해 서비스가 훌륭하진 않음,2점
173,오후의과일,메인중 하나인 딸기가 완전 맛없음.... 인테리어나 분위기도 정갈하지 못하고 뭔가 어수선하다,1점
174,오후의과일,감성이 이프로.. 아니 이십프로 부족함,2점
175,오후의과일,진짜오래기다려서먹었어요 착석후 빵이 50분 걸림,2점
176,오후의과일,목표일,5점
177,오후의과일,보통이에요,3점
178,오후의과일,딸기 꼭지 왜 안떼줘요ㅜㅜ,2점
179,오후의과일,웨이팅 심함/ 오후의'과일'이래서 과일 퀄리티 기대하고 과일한접시 시켰더니 무슨 나이트에서 과일안주 주듯 난감한 플레이팅...사진 잘 찍어보려했지만 실패함...수플레는 부드럽고 맛 괜찮음,2점
