,0,1,2
37,맥심플랜트,디저트가 아쉽긴한데 그외는 무척 좋음. 자리배치나 인테리어가 손익을 고려하지 않은 수준으로 좋음. 커피 한잔과 여유로운 시간을 원한다면 강추. 카페 빵성애자들에게는 약간 아쉽게 느껴질 수 있음.,4점
38,맥심플랜트,"공부하기도 좋고, 날씨 좋을 때 테라스나 일층에서 커피 마시기도 너무 좋아요! 케이크랑 커피 둘 다 맛있습니당 :-)",5점
39,맥심플랜트,공부하기 딱,5점
40,맥심플랜트,카페계의 대기업 느낌 ㅋㅋㅋ 지하2층부터 3층까지 분위기 다 좋음. 옆에 스벅이랑 비교됨 ㅋㅋ,4점
41,맥심플랜트,브금도 좋고 커피 향도 은은히 하니 좋네요 :) ,4점
42,맥심플랜트,2층에 앉아 있는데 어떤 남자가 방송용 카메라 가져와 영상을 찍더군요. 손님들 얼굴 나오건 말건...왜 찍냐고 물으니 자기 기자라고. 그리고 자기 옆에 있는 사람이 본사 직원이라고. 그래서 뭐...????,1점
43,맥심플랜트,"여기 카페 일하기 좋아서 자주 갔는데, 직원들이 고객 험담을 하네요. 직원은 많고 일은 널널해서 험담할 여유가 있나봐요. 앞으로 자주 안갑니다.",1점
44,맥심플랜트,가격에 비해서 그저 그런 맛 ,2점
45,맥심플랜트,장소는 멋지고 자리도 좋고 분위기도 괜찮고 다 좋은데 바리스타들은 프로페셔녈해보이지 않음. 주문하는데 손님 앞에 두고 직원들끼리 농담하고 웃고 떠들고. 뭐 직원들끼리 사이는 좋아보이는듯. 그래서 프로다워보이지 않음. 그냥 알바같은 느낌. ,2점
46,맥심플랜트,또갈거에요 마시쎵 오픈때 가서 2층 리클라인체어 차지할거임,5점
47,맥심플랜트,커피는 맥심,5점
48,맥심플랜트,*꼭 가야하는 이유: 돈많은 커피회사가 제대로 돈쓴모습 보고싶다면.  *굳이 안가도 되는 이유: 커알못이라면 커피 말고는 글쎄.,5점
49,맥심플랜트,최고의 카페 커피=맥심,5점
50,맥심플랜트,굿굿,4점
51,맥심플랜트,공감각 커피 마셔봄. 일단 가격대는 있지만 맞춤형서비스라 돈이 아깝지 않았고 커피맛도 좋았음! 취향에 맞는 커피와 쿠키 그리고 음악까지... 혼자 오기에 좋을 듯,5점
52,맥심플랜트,어지간한 외국 브랜드보다 훨씬 낫다. 브랜드를 새로 만들어가는 맥심 대단하다.,5점
53,맥심플랜트,커피 너무 맛나용,5점
54,맥심플랜트,분위기 굳 아이스 아메리카노 맛 굳 베이커리 종류 적은건 아쉬움 모닝세트 토스트류 맛있음 다만 토스트 가격이 꽤 많이 비싼편이나 맛도 좋고 카페 분위기가 좋아서 지불할 가치가 있음,5점
55,맥심플랜트,"디저트가 다양하지않고 살짝 비싼느낌이 없지않아있지만, 공간도 그렇고 꾸며놓은 시설을 보면 수긍이 가는 편안한 곳. 뒤편으로 나가거나 앞으로 나올때 엘레베이터 이용하면 너무나 편해요. ",5점
56,맥심플랜트,커피 맛이 좋고 공간도 맘에 들었어요 꼭 방문해보세요~,5점
57,맥심플랜트,편안하고 너무 좋아요 라떼 최고,5점
58,맥심플랜트,김앤장이 인정한 커피끝판왕 맛집  첨에 커피한잔에 9500원이래서 망설이다가 마셔봤는데 웰컴드링크도 주시구 자세하고 친절하게 커피 즐기는 방법도 알려주셔서 대잡받는 기분들고 좋았습니다 재방문의사 있어요. 날씨 깨끗한날에 또 가고싶네요,5점
59,맥심플랜트,좋아요,4점
60,맥심플랜트,2층 공부하기 좋아요 ,5점
61,맥심플랜트,최고예요,5점
62,맥심플랜트,솔직히 쾌적한 대형카페 이정도 만한거 찾기 힘듬!,5점
63,맥심플랜트,스벅보다좋음,5점
64,맥심플랜트,커피맛도 좋은데 공간도 넓어서 좋아요,4점
65,맥심플랜트,보통이에요,3점
66,맥심플랜트,쾌적하고 넓은 공간...이태원의 분위기를 실내로 끌어들인 공간의 연결성과 베리에이션...그리고 무엇보다도 공간을 감도는 커피의 은은한 향.,5점
67,맥심플랜트,엄지척,5점
68,맥심플랜트,공간도 라떼도 최고,5점
69,맥심플랜트,nice atmosphere and amazing building,5점
70,맥심플랜트,라떼가 진짜 맛있음  알바생들도 친절하고 전반적인 카페 분위기도 좋아요,5점
71,맥심플랜트,최고예요,5점
72,맥심플랜트,really good place to chill!,5점
73,맥심플랜트,넓고 편안한공간에 빙수도 맛있네요. 가격대비 양은 적어요. 1층도 좋지만 2층이 더 좋네요. 아쉽게 1층만 있는줄알고 1층을 이용했네요.,4점
74,맥심플랜트,커피도 맛있고 카페가 넓고 높아서 노트북 작업하기 좋음,3점
75,맥심플랜트,개인적으로 너무 애정하는 카페. 여기 빙수 맛집입니다 꼭 드세요,5점
76,맥심플랜트,카페라떼 원두도 우유도 맛있어요. 공간도 넓고 분위기도 좋아요,5점
77,맥심플랜트,신기하게도 1층 직원들은 불친절하고 제일 위층은 너무 친절...,3점
78,맥심플랜트,"늘 할인카드때문에 스벅가는데, 이동네오면 여기 맥심플랜트 갑니다! 가게 인테리어가 참 예쁘고 커피가 맛있어요! 맥심 스틱커피의 맛이 아님. 그리고 깨알같은 와이파이비번!",5점
79,맥심플랜트,"인테리어가 정말 멋잇어요! 층마다 테이블,의자들이 달라서 고르는 재미도 잇어요ㅋ ",5점
80,맥심플랜트,옆의 스벅을 물리치고 방문하고 싶게 만드는 공간의 힘,4점
81,맥심플랜트,"이곳은 공간으로 보면 정말 근사한 곳인데 (돈을 엄청 쏟아부은 것이 티가 팍팍남), 아이러니하게도 커피와 서비스의 질은 기대치에 턱없이 부족했다. 믹스커피에서 영감을 얻은 창의성이 느껴지는 음료를 만들면 더 좋았을텐데 이도저도 아닌 남들 다하는 스페셜티 커피를 짜내는 것도 유머스럽다고 생각된다. 다행인건 사람이 그렇게 많지 않아서 편한 시간을 보내기엔 충분...",3점
82,맥심플랜트,커피는 정말 맛없지만 자리가 넓고 노트북 쓰거니 책읽거나 할땐 괜찮아요.,2점
83,맥심플랜트,한번은 가볼만하다 한번은. 딱 한번은. 한번. ,4점
84,맥심플랜트,와 이런 스콘 처음 먹어봐요 음식이 아닌걸 씹는 느낌... 커피는 맛있어요,2점
85,맥심플랜트,아메리카노,3점
86,맥심플랜트,커피는 soso. 자리간격 넓고 편안함. 노트북 사용하기 편리하게 콘센트 자리 많고 화장실 깨끗. 한강쪽은 전부 공사중이라 뷰는 별로. ,4점
87,맥심플랜트,그저그렇다,2점
88,맥심플랜트,인테리어 굿 커피 굿,5점
89,맥심플랜트,"넓고 현대적인 인테리어, 편안한 의자",4점
90,맥심플랜트,멋도 맛도 뷰도 최고,5점
91,맥심플랜트,"가야는이유 : 대중적인 믹스커피 회사에서 만든 기대이상의 고급스러운 맛과 많은 좌석 안가는이유 : 케이크와 빵은 좀 비쌈, 나무에 좋은 뷰가 가림  라떼는 별로 아메리카노 골든스카이블렌드 괜찮",3점
92,맥심플랜트,Coffee,4점
93,맥심플랜트,이태원뷰가너무이뻣고 한강까이지보이는풍경이 너무좋앗어요,5점
94,맥심플랜트,뷰 좋고 커피맛 좋고,4점
95,맥심플랜트,커피도 좋고 위치도 좋고 분위기도 좋음,5점
96,사유,좋아요,4점
97,사유,보통이에요,3점
98,사유,철없는 애들 몰려가서 줄서서 인스타 사진 찍는곳ㅋㅋㅋ (옆건물 벽돌 사진인데 15분씩 찍고 있는게 참 대단..) 커피는 맛도 없이 비싸기만 해서 가성비가 0에 수렴함,1점
99,사유,저는 좋았음,5점
100,사유,음료와 디저트는 맛있습니다. 카페가 굉장히 크고 층마다 다른 컨셉인게 매력이에요. 제가 갈땐 매번 사람이 많아서 자리 잡기가 힘들었어요,4점
101,사유,분위기는 좋은데 가격도 비싸고 5층은 너무 썰렁해요 ㅠ,3점
102,사유,"카페 자체는 여유롭고 좋으나, 가성비가 너무 안좋네요",3점
103,사유,3층 미디어 공간 좋았어요~~ 페퍼민트 티 먹었는데 얼음이 많아서 다른 리뷰 말씀처럼 양이 많이 적긴 했어욤~ ,4점
104,사유,그냥 평범해요 사진찍긴 조아요 인생샷건짐 ㅎㅅㅎ 그치만 카페로서의 본업엔 충실하지 않아요 음료가 쥐꼬리만큼나와요ㅠ,2점
105,사유,맛있고 친절한데 사람 너무 많아요  평일에 가면 좋을듯,4점
106,사유,예쁨!! 근데 그 사진찍는 포토존 대기시간 엄청김...ㅎㅎ,4점
107,사유,서비스도 음료도 별로,1점
108,사유,가격은 좀 비쌈 원두 블랜드 두갠데 남 알바생 왜 뭐로 하실거냐고 안물으시는지,2점
109,사유,카카오 초코는 꼭 드셔보아야 합니다,5점
110,사유,커피가 너무 별로... 맛 퀄리티가 전체적인 인테리어나 갬성글을 못따라가는느낌이 아쉬웟다 사람과 사랑을 생각하지 않은맛 이엇다. 층별로 테마가 다르고 따듯한 분위기에 진정성있어 보엿으나 음료에는 진정성이 안보인다.  재방문의사는 없다.,1점
111,사유,보통이에요,3점
112,사유,그냥 정말 평범한 인스타카페! ,3점
113,사유,"비싼 커피, 청결하지 않음, 인스타그래머를 위한 노컨셉 카페",2점
114,사유,최고예요,5점
115,사유,보통이에요,3점
116,사유,예뻐요 커피는 쏘쏘,4점
117,사유,인생샷 건질 수 있음! 허나 같은 배경이 무수히 많음ㅋㅋㅋㅋㅋ ,4점
118,사유,테라스가 생각보다 좁아요,4점
119,사유,커피맛은 소소~ 층마다 테마가있어 좋았구.루프탑도 좋았네요~~~,4점
120,사유,밀크티 맛은 좋음 근데 얼음 개많음 여섯모금먹은듯 한데 7천원이다... 카페가 크고 잘꾸며놔서 비싼가... 근데 퇴근후에 오기는 너무 귀찮은 카페다... 층마다 확인하고 맘에드는곳 골라서 먹기란 정말.. 귀찮다.. 힘이 넘치고 시간이 넘치면 오기 좋을듯 직원들이 죄다 마스크 턱에 걸치고있다 ㅇㅅㅇ 지나가는 남자들이 1층에 케익이나 초콜릿 팔고있는거 한번씩 ...,1점
121,사유,층마다 테마가 달라서 좋았음 ,4점
122,사유,뷰도 좋고 맛있어요   ,5점
123,사유,층별 이동 불편해서 주문 커피나오고 앉기까지 10분 넘게 걸렸어요 심지어 아메리카노도 블렌딩 종류 두갠데 둘다 별로였어요.. 가까워서 왔는데 두번은 안올거같아요,1점
124,사유,문에는 마스크쓰고있다고 써붙여놓고 직원분 한명도 안썼네요 손님들이 다같이 마스크 쓰면뭐해요 만드는사람이 안썼는데 엘리베이터도 느려 터졌는데 다섯명도 못태우네요 한번에 네명밖에못타요 엄청 기다렸어요 계단이라도 안내 잘해놔주던가 계단 있는것도 그 느려터진 엘제 타고 4층3층 돌아다니며 자리헤매다 드디어 앉으니까 비상문에있다는거 알았네요 커피도 대중적이지 않은맛...,2점
125,사유,커피보단 옥상 뷰로 장사하는 곳이라 느껴짐,2점
126,사유,Culture Multiplex & Café  ,3점
127,사유,인스타스타일 가격대가 있는편이지만 맛있음,4점
128,사유,"층마다 컨셉이 다른게 재미있었고, 특히 빈투바공간이 색다르고 좋았어요. 빈투바는 생각했던것보다 맛이 좋았습니다. 페루거만 빼고.. 프라린은 심심한 맛이었어요",4점
129,사유,커피 특히 아메리카노랑 케잌 맛이 별로에요..,2점
130,사유,"커피 케이크 다 맛없음 절대 사이드메뉴 시키지말기를 주말에 인스타용 벽돌사진? 찍으려면 줄서야됨 카페는 큰데 사람들 꽉차있고 테이블, 의자 불편함 재방문 의사x",2점
131,사유,가격은 이해하겠는데  커피 맛이 영......  비싸게 받을꺼면 맛도 따라와줬으면 하네요. ,1점
132,사유,"빈투바, 바크, 프랄린 초콜릿, 젤라또. 나야 초콜릿 먹고 싶어서 잠깐 들리는 느낌으로 갔지만 보통 카페 가는 목적이었다면 무슨 교실 의자에 낮은 테이블 같은 거 엄청 불편했을 것 같다. 소금초코와 피스타치오 프랄린은 쏘쏘.",2점
133,사유,가격 사악...;;,2점
134,사유,조금 아쉬워요,2점
135,사유,맛 없어요 진짜 다 맛없음 커피도 케익도 최악,1점
136,사유,젤라또 7천원 실화??! 자리도 불편하고 주문 받는 사람도 없어서 한참을 기다려야 했다.,2점
137,사유,케이크류는 그닥 맛이 별로라서 비추지만 커피랑 분위기 정말좋음 ㅎㅎ 사진찍기도 좋고 재방문의사있음 ㅎㅎ,4점
138,사유,분위기 정말 좋다  건물 전체를 카페와 전시공간으로 쓰는 곳!  층마다 콘셉트가 다른데 2층이 제일 사람 없음.  주말에 가도 2층은 텅텅 비어서 매우 한적하다ㅋㅋㅋ 테라스는 생각보다 좁고 인증샷 찍으려면 기다려야함 ㅜㅋㅋㅋ  - 커피 괜찮게 하는 편 티라미수롤 케익 비추  쫀득한 당근케이크 추천 ,5점
139,사유,건물 하나를 통채로 쓰면서 층마다 다양한 영감을 주는 곳,4점
140,사유,"층마다 테마도 다르고 자리도 넓고 좋았어요 가격은 쎄지만 커피가 맛있어서 인정,,, ",4점
141,사유,좋아요,4점
142,사유,아늑하고 독특한 분위기에 위층이 갤러리 느낌 물씬 풍기고요. 그림 도구가 있어서 빈가웠어요.  창밖으로 보이는 야경이랑 골목길도 운치있음.,4점
143,사유,감성샷 찍기 좋은 카페^^ 사진도 여러장 찍고 수다도 떨고 알차게 보냄ㅎ,4점
144,사유,사람너무많고 자리도없고..,1점
145,사유,great coffee ,5점
146,사유,낮에 가서 그런가.. 1층 외에는 전체적으로 소울리스 한 느낌입니다. 많이 기대했는데 감흥 없었어요.,3점
147,사유,좋아요,4점
148,사유,좋아요,4점
149,사유,커피맛이 아주 좋고 선남선녀들이 많습니다 ,4점
150,사유,사람과 사랑을 생각해. 느낌있는 카페랄까. 커피도 깔끔함. 한남동스러움? 이란 말이 딱 맞는 고급스러운 느낌의 카페. 그런데 자주는 못가겠다. ,4점
151,사유,차 한잔들고 다양한 체험이 가능한 곳,4점
152,사유,국산초코렛은 한국에서 요기가짱🍫,5점
153,사유,지하부터 5층까지 다양한 컨셉의 카페다.,5점
154,사유,좌석이나 인테리어가 특이한 곳. 찾아갈일은 없지만 근처 가게 되면 갈만한듯,3점
155,앤트러사이트 한남점,진짜 불친절 음악소리 너무 커서 주문할때 의사소통 불가능 여럿이 갔지만 커피 시키다가 직원 태도에 하나만 시켜서 나옴 아메리카노 그냥 쓴맛  비추천 ,1점
156,앤트러사이트 한남점,최고예요,5점
157,앤트러사이트 한남점,특이하고 힙한 분위기 2층이 넓은편인데 의자가 편한 그런곳은 아님 맛은 괜찮아요,3점
158,앤트러사이트 한남점,여기있는 여직원 한분 진짜 불친절해서 싸워야하나..? 싶을 정도로 화난적 있는데 역시나 밑에 댓글들 보니... 다들 똑같이 느끼는군요ㅋ 그 후로 앤트러사이트 모든 지점 전부 안가요. 손님이 미처 다 받지도 못했는데 카드랑 영수증 그냥 손에서 놔버리고 떨구더니 사과도 안하고 딴청 부리던 모습 아직도 똑똑히 기억하고있음. 여기는 직원들 다 화나있어요ㅋㅋ 너무 ...,1점
159,앤트러사이트 한남점,너무 불친절해요. 장사를 하겠다는건지 귀찮다는 식으로 사람을 너무 불편하게 만들어요. ,1점
160,앤트러사이트 한남점,커피 맛집이 몰려있는 한남동에서도 고고히 빛나는 곳,5점
161,앤트러사이트 한남점,직원들 불친절,1점
162,앤트러사이트 한남점,음~~~솔직히 그냥 그래요 ㅎ 맛도 뭐 걍..인테리어도 그냥저냥 근데 힙쟁이들이 많이 찾는 것 같네요,3점
163,앤트러사이트 한남점,밑 리뷰들과 같이 바 안에 있는 바리스타들이 친절한 느낌은 없어요 생각보다 커피는 나쁘지 않았고 공간이 좋았어요,4점
164,앤트러사이트 한남점,사람 늘 많음,3점
165,앤트러사이트 한남점,최고예요,5점
166,앤트러사이트 한남점,보통이에요,3점
167,앤트러사이트 한남점,커피맛은 서교동이 훨배 맛있고 여기는 가성비정두~ 공간 넓고 테이블 커서 좋앙요,4점
168,앤트러사이트 한남점,"진저초콜릿, 독특하고 맛있었음!",4점
169,앤트러사이트 한남점,좋아요,4점
170,앤트러사이트 한남점,정말시끄럽지만... 밀크티랑 말차어쩌구가 정말로 맛있다 친구들이랑 떠들러가기 좋음 작업하긴 ㅂㄹ인듯,4점
171,앤트러사이트 한남점,최고예요,5점
172,앤트러사이트 한남점,아늑한 분위기가 없고 내부가 잘 울려 사람이 많을 때 가면 시끄럽다. 커피 맛은 무난하다. ,3점
173,앤트러사이트 한남점,제일 애용하는 이태원 카페. 일단 원구를 구매하면 테이크아웃 커피 한잔을 무료로 줍니다. 커피대신 원두사는 경우가 더 많아요. 2층보다 3층이 더 조용합니다. 일할때 자주 이용해요. ,5점
174,앤트러사이트 한남점,커피 괜찮았어요,4점
175,앤트러사이트 한남점,보통이에요,3점
176,앤트러사이트 한남점,"커피의 맛, 친절한 서비스, 테이크아웃 가격 좋음",4점
177,앤트러사이트 한남점,공간이 꽤 넓지만 힙스터들의 집합소라 자리는 없습니다,4점
178,앤트러사이트 한남점,추억의 작업공간,4점
179,앤트러사이트 한남점,케냐 드립 굳,5점
180,앤트러사이트 한남점,"서비스 안 좋고 커피의 신맛이 너무 강함. 종업원간의 의사소통이 원활하지 못하여 갈때마다 실망하는 곳. 추천 안함. 레몬 마들린은 괜찮음.  Terrible service/coffee, wouldn’t recommend except the lemon madeleine if you want it as a takeaway.",1점
181,앤트러사이트 한남점,Messed up order 2 times. Angry staff. No good seating. Very sour and bad tasting coffee. Won’t ever go back!,1점
182,앤트러사이트 한남점,떠들떠들~ 너가 앤트러사이트였구남!,4점
183,앤트러사이트 한남점,커피맛좋음,5점
184,앤트러사이트 한남점,굿,5점
185,앤트러사이트 한남점,앤트러사이트는 평타 이상은 하는거 같음,4점
186,앤트러사이트 한남점,"싱글 오리진 커피는 이 주변에서 제일 풍미가 좋다. 인테리어도 빈티지한 건물의 특성을 잘 살려서 분위기가 독특하다. 다만, 카페에서 오래 있을거라면 맥심플란트를 추천. 여기는 소리도 울리고 춥고 충전 포트도 부족하다. ",5점
187,앤트러사이트 한남점,앤트러사이트는 항상 옳습니다. 프라이탁 건물이라 구경하기도 좋아요. 디저트 메뉴가 다양하지 않은건 아쉽습니다.  ,4점
188,앤트러사이트 한남점,단발머리 흰색아니면 베이지색? 옷 입은 여자 말 진짜 개 ○○○○ 띠껍게 말하네 서비스교육 똑바로 시켜라좀 ㅡㅡ,1점
189,앤트러사이트 한남점,최고예요,5점
190,앤트러사이트 한남점,좋아요,4점
191,앤트러사이트 한남점,라떼 맛있당 원두를 산미있는거 vs 꼬소한거 둘 중에 하나 고를 수 있음 몇번 방문해도 맛이 항상 일정해서 좋지만 별 하나를 뺀건 자리때문 위 층 좌석은 너무 씨끄럽고 답답해서 못있음 날씨 좋을 땐 야외자리도 좋지만 겨울엔 편히 먹을 곳이 없어서 아쉬움,4점
192,앤트러사이트 한남점,보통이에요,3점
193,앤트러사이트 한남점,투 머치 힙... 멋있게 드립하려고 하셔서 주전자 들고 있을 땐 물을 흘리고 커피를 따를 땐 커피가 흘렀다. 다들 그런 분위기임. 멋지려고 하는 그런 게 약간 웃기다. ㅋㅋㅋㅋㅋ 예 ... ㅋㅋㅋㅋㅋㅋ 브루잉과 마들렌은 맛있었습니다. ,2점
194,앤트러사이트 한남점,최고예요,5점
195,앤트러사이트 한남점,좋습니다. 까페에서 나는 향기도 괜찮습니다.,5점
196,앤트러사이트 한남점,핫플레이스로 조금 번잡해 자주 가지는 않는다. 맛은 앤트러사이트라서 어느 정도 이상은 한다.,3점
197,앤트러사이트 한남점,good coffee,4점
198,앤트러사이트 한남점,공기와꿈,5점
199,앤트러사이트 한남점,돈은 돈대로 비싼데 블랜딩 쓸거면 어디 커피가 들어가는지 정도는 알고있어야 하는거 아닌가.. 그래도 스패셜티 커피한다는 분들이.. 단맛 부족으로 그냥 카페인만 섭취하는 느낌임. 매일우유가 살렸네요... 그리고 플랫 화이트는 전통에 맞게 플랫 화이트 컵에다 주시길.. acme꺼 쓰는거 보면 알거 다 아시는 분이 괜히 이상하게 차별화둬서 망치지 마시고 ... ...,1점
200,앤트러사이트 한남점,커피 맛있고 분위기도 좋음 ,4점
201,앤트러사이트 한남점,합정점보다 휑한 느낌  춥닷 ,4점
202,앤트러사이트 한남점,밋밋,2점
203,앤트러사이트 한남점,좋아요,4점
204,앤트러사이트 한남점,가야는이유 : 제주에서 맛봤던 즐거움 안가는이유 : 제주에서 느꼈던 여유는 없고 시끄럽기만함,3점
205,앤트러사이트 한남점,좋아요,4점
206,앤트러사이트 한남점,인테리어,5점
207,앤트러사이트 한남점,점심에 할인되고  아메리카노도 빈을 고를수있고,5점
208,앤트러사이트 한남점,좋아요,4점
209,앤트러사이트 한남점,우유가 작게 들어간 베이비라떼 시켰는데 맛은 괜찮았어요. 그러나 사이즈마저 베이비인 것이 아쉽.. 가격이 비싼 편이지만 공간이 넓어서인지 사진 찍으러 오는 느낌:-0 같이 먹었던 초코무화과는 존맛이었고 옥수수빵은 알갱이가 씹혀서 슴슴하니 좋았어요ㅎㅎ,3점
210,앤트러사이트 한남점,경치가 좋다,4점
211,앤트러사이트 한남점,이태원쪽에서 커피는 젤 나은 듯  원두도 주로 여기서 사게 되네요,3점
212,앤트러사이트 한남점,공간이 커서 좋지만 커피맛은 보통,3점
213,앤트러사이트 한남점,분위기도 좋고 커피맛도 좋다,4점
214,앤트러사이트 한남점,좋아요,4점
215,앤트러사이트 한남점,최고예요,5점
216,앤트러사이트 한남점,2016.11.13,4점
217,앤트러사이트 한남점,인테리어 특이  라떼 일품,5점
218,앤트러사이트 한남점,최고예요,5점
219,앤트러사이트 한남점,아이스라떼 맛있다 인테리어 좀 정신 사납지만 나름 분위기 좋다 지하3층까지 있는 샵은 비싸고 쓸 데 없지만 구경하는 재미가 있다 ,4점
220,앤트러사이트 한남점,나쓰메소세키(부드러운맛) 아메리카노 일단 여기 커피맛은 있다. 그런데 사람이 많아서 다른 리뷰에서 좋다던 음악도 안들린다. 폐건물 느낌의 저비용 인테리어라 공간이 텅텅비어서 사람이 떠들면 특히 더울림. 인테리어는 뭐 특이하다 정도의 느낌. 그래서 사진찍으면 괜찮아는 보임.  오늘 폭염경보 35도 떴는데 2층 그 넓은 공간에 에어컨이 한개다. ,3점
221,앤트러사이트 한남점,"슈퍼 모던한 카페 나같은 미알못(미술 알지 못하는 사람)은 약간 이해가 쉽지않은 인테리어이지만, 그래도 멋있고 느낌있다.",3점
222,앤트러사이트 한남점,좋아요,4점
