,0,1,2
80,호텔707,맛은 평범 보통. 커피류는 별로인듯 하나 티종류는 괜찮았음.  분위기가 좋아서 가는 곳!,4점
81,호텔707,최고예요,5점
82,호텔707,cafe looks really nice but really expensive and they refused to serve us a coke because we didn't take food..,1점
83,호텔707,"직원분들 서비스가 불친절,, 다른건 다 좋았어요. 특히 노래 선곡이라던가 인테리어 음식 이런 부분은 좋았는데 남직원분은 괜찮았는데, 여직원분 뭐 물어볼때마다 불친절해서 기분이 조금 상했기에,,",3점
84,호텔707,좋아요,4점
85,호텔707,보통이에요,3점
86,호텔707,인테리어가 위치마다 다른데 전체적으로 예쁨. 인스타 감성이라고 전체적으로 하얀 카페들보다 나았음.  커피만 마셨는데 기포들이 꺼져 있었음.. 만든지 수분 지났다는 얘기고 스팀을 못한다는 얘기.. 따듯한 음료였는데 카라멜도 다 안 녹음..,3점
87,호텔707,보통이에요,3점
88,카페드레이프,스콘이 엄청 맛있고 커피도 맛있어요! 의자가 좀 불편한게 함정.. 스콘먹으러 또갈듯,4점
89,카페드레이프,초코스콘 존맛탱,5점
90,카페드레이프,여기는 ㄹㅇ 스콘맛집 진짜 맛있어요 솔트카라멜 스콘이 최애 ㅎ_ㅎ!!,5점
91,카페드레이프,카페가 에쁨  랑데자뷰 같은 느낌임  거기보다 포토존 많은? ,5점
92,카페드레이프,커피 스콘 맛 굿.,3점
93,카페드레이프,전 커피도 안 좋아하는데 여기 비엔나커피 맛있어서 가면 자주 먹어요 진짜 맛있어요 ㅎㅎ 제주도 느낌으로 꾸며놓은 것도 예쁘고 다들 왜 맨날 가고 싶은 카페라고 말하는지 알겠네영 +스콘들도 짱맛!!    ,5점
94,카페드레이프,정부지원금(국민카드) 사용 안됨. 두 번이나 결제했는데 두 번 다 안됐음. 휴게 음식점 영업 신고 안한건지 의심이 됨. 초코 스콘은 괜찮. 카페 라페 맛없음 ————— 8/17 다시 남겨요 (위에건 6월 리뷰) 초코스콘 포크로 갈라가며 먹고 있었는데 짧고 얇은 검정색 머리카락 나와 기겁..사장님 머리카락인듯. 다시는 안갑니다!!!!! 아니 뭐 만들때 머리 ...,1점
95,카페드레이프,커피 맛 그닥인데 양도 작고 비쌈 의자 불편함,1점
96,카페드레이프,아래 평가를 보았으면 방문하지않았을거에요  근무직원 아무도 마스크 착용하지않음 강아지동반손님이 목줄을묶지않은채  돌아다녀도 신경을안쓰시네요.,2점
97,카페드레이프,분위기도 좋고 커피도 괜찮은데 직원분들 모두 마스크 착용 안하고 일함..,1점
98,카페드레이프,"별점이 왜 낮은지 모르겠는데 스콘도 맛있고 커피도 맛있어용 ,, ღ",5점
99,카페드레이프,재난지원 선불카드 사용 불가,2점
100,카페드레이프,은근 볼거 없음,3점
101,카페드레이프,공간이 되게 좋긴한데 테이블이랑 의자가 너무너무 불편합니다. 특히 벽쪽에 테이블이 일렬로 놓여있는데 간격이 너무 좁아서 옆테이블이랑 마치 일행인것처럼 분리가 안되어서 좀 불편해요;;;;,3점
102,카페드레이프,방문 목적이 인증 사진이라면,2점
103,카페드레이프,인테리어가 예쁘고 비엔나 커피가 맛있어요. 스콘도 무난하게 맛있습니다. 다만 책상이랑 의자가 오래 앉아있기에는 좀 불편해요 ㅠㅠ,4점
104,카페드레이프,조금 아쉬워요,2점
105,카페드레이프,"인테리어는 정말 예뻐요 제주감성 물씬! 하지만 커피맛은,,,그냥 그렇네요,,특히 따뜻한 라떼는,,, 비추에요 스콘은 딸기쨈은 달콤함으로 그럭저럭 먹을만합니다 맛보다는 사진찍으러 분위기마시기 좋은 곳이에요ㅎ",3점
106,카페드레이프,다른 카페 가면 레모네이드나 과일차를 주문하는데 친구가 커피 맛이 괜찮다고 해서 일부러 찾아가 봤다 커피 맛이 좋았다 똑같은 양의 커피를 내려도 내리는 사람마다 맛이 다르다고 한다 그게 기술이겠지만 여러 사람의 입맛을 맞추기가 힘들 거라고 생각이 든다,5점
107,카페드레이프,깜짝 놀랐습니다.... 커피가 너무 맛이 없어서요... 커피의 ㅋ도 모르시는 분이신가 의심이 들 정도..........   분위기는 좋다고 만들어놨는데 의자도 불편하고...  일단 커피가 너무... 너무 맛없음.....  물에 커피콩 스친맛.... 절대 비엔나 따뜻한거 시키지 말것...  밀크티는 오지게 달아요... ,1점
108,카페드레이프,"현무암과 식물, 나무들로 인테리어 해두셔서 그런지 제주도에 온 느낌이었어요:) 커피머신도 라마르쪼꼬 쓰시고, 머핀도 괜찮았습니다!",5점
109,카페드레이프,인테리어가 예쁘고 비엔나 커피가 맛있어요. 스콘도 무난하게 맛있습니다. 다만 책상이랑 의자가 오래 앉아있기에는 좀 불편해요 ㅠㅠ,4점
110,카페드레이프,조금 아쉬워요,2점
111,카페드레이프,"인테리어는 정말 예뻐요 제주감성 물씬! 하지만 커피맛은,,,그냥 그렇네요,,특히 따뜻한 라떼는,,, 비추에요 스콘은 딸기쨈은 달콤함으로 그럭저럭 먹을만합니다 맛보다는 사진찍으러 분위기마시기 좋은 곳이에요ㅎ",3점
112,카페드레이프,다른 카페 가면 레모네이드나 과일차를 주문하는데 친구가 커피 맛이 괜찮다고 해서 일부러 찾아가 봤다 커피 맛이 좋았다 똑같은 양의 커피를 내려도 내리는 사람마다 맛이 다르다고 한다 그게 기술이겠지만 여러 사람의 입맛을 맞추기가 힘들 거라고 생각이 든다,5점
113,카페드레이프,깜짝 놀랐습니다.... 커피가 너무 맛이 없어서요... 커피의 ㅋ도 모르시는 분이신가 의심이 들 정도..........   분위기는 좋다고 만들어놨는데 의자도 불편하고...  일단 커피가 너무... 너무 맛없음.....  물에 커피콩 스친맛.... 절대 비엔나 따뜻한거 시키지 말것...  밀크티는 오지게 달아요... ,1점
114,마호가니커피 여의도점,크루아상이 기대했던 바삭바삭함이 없고 커스타드가 중앙에만 뭉쳐있다 크림만 들어간 메뉴는 없어서 아쉬웠고 커피도 아몬드크림아인슈페너는 크림이 아몬드맛인거 말고는 그냥저냥?! 그리고 종업원이 불친절..띠껍게 얘기하며 괜히 신경전 벌이려고 해서 황당함,1점
115,마호가니커피 여의도점,디저트랑 커피는 맛있어요 그리고 매장이 넓고 쾌적해서 좋았습니다! 근데 매장 내에서 일회용 잔과 일회용 포크 주는 건 아니라고 생각해요.. ,2점
116,마호가니커피 여의도점,좋아하는 초코파이가 없어졌지만 그래도 분위기 좋아서 자주 가요~ 근데 자리가 항상 풀이라 좀 기다려야 된다는 단점이 있음 ㅠ,4점
117,마호가니커피 여의도점,주차 1시간 지원돼서 좋아요 ,4점
118,마호가니커피 여의도점,보통이에요,3점
119,마호가니커피 여의도점,최고예요,5점
120,마호가니커피 여의도점,좋긴한데 항상 자리가 없어서아쉬워용~ 좀 더 많은 자리가 생겼으면 하네용 직원분들도 친절하시고 좋아요 마호가니는 빵이 쵝오,4점
121,마호가니커피 여의도점,여러분들~ 오천원짜리 플랫화이트에 거품낀거 좀 구경하세요~,2점
122,마호가니커피 여의도점,베이커리류 가격이 사악한데 파이는 맛있을거 같다  커피는 별로다.. 아메리카노 정말 노의미 노특징 노맛  공간은 크고 좋다 시원하고 깔끔하고 넉넉한 인테리어. 콘센트 아울렛 많음,3점
123,마호가니커피 여의도점,별로예요,1점
124,마호가니커피 여의도점,다섯번 다 만족함 ,4점
125,마호가니커피 여의도점,두번갔었는데 두번다 좋았어요 크로아상이 맛있어여,4점
126,마호가니커피 여의도점,커피 맛 괜찮아요,5점
127,마호가니커피 여의도점,최고예요,5점
128,마호가니커피 여의도점,음료에서 날파리 나왔네요,1점
129,마호가니커피 여의도점,맛있는데 비쌈,4점
130,마호가니커피 여의도점,물도 사먹어야 되는 22세기 스타일의 카페^^,1점
131,마호가니커피 여의도점,커피맛이 변했어요,1점
132,마호가니커피 여의도점,좋아요,4점
133,마호가니커피 여의도점,"카펫에서 은은하게 퀴퀴한 냄새가 났고, 식수는 “위생상의 이유”로 생수병으로만 판매한다고!",1점
134,마호가니커피 여의도점,"매장도 넓고, 굉장히 리치한 크로아상들이 잔뜩 있어서 좋아요",5점
135,마호가니커피 여의도점,밤라떼. 시럽 단맛보다 고소하고 은은한 단맛이 나는 것 같다. 맛있었다. 아몬드 다크초코 티도 향이 좋더라. 추천이라고 하셔서 담에 여기나 도레도레 가면 마셔볼 듯.,4점
136,마호가니커피 여의도점,크루와상 전문 카페. 크루와상에 버터맛이 강해 풍미가 깊고 훌륭하다. 크림 크루와상과 샌드위치 추천. 여의도에서 가볍게 점심때우고 싶을때 가면 괜찮다. ,3점
137,마호가니커피 여의도점,드립커피가 맛 없네요. 물어봐도 직원은 자기들이 파는 원두에 대해서 잘 알지도 못하고.. 과테말라 원두인데 산미가 너무 강해 밸런스가 깨진 맛이 났어욤. 매장은 넓고 편해서 별 두개.,2점
138,마호가니커피 여의도점,좋아요,4점
139,마호가니커피 여의도점,여의도커피 드세여,3점
140,마호가니커피 여의도점,빵이 너무 맛있는데 너무 덥다 ....,4점
141,마호가니커피 여의도점,케익종류가 많아서 좋음! 이것저것 골라먹는 재미가있고 맛도 평균이상임 *더블아몬드비엔나 굳!,4점
142,마호가니커피 여의도점,케이크도 음료도 맛있고 넓어서 좋아요~,4점
143,마호가니커피 여의도점,준수한 커피,3점
144,마호가니커피 여의도점,커피와 딸기파이 먹다보니 흩어지는 파이조각들에 비쥬얼은 난리가 나지만ㅎㅎ 맛있다:) 다른 케익들도 먹어보고싶다~!,4점
145,마호가니커피 여의도점,"서비스, 분위기 만족!  커피맛 만족!  플레인스콘이 맛이 없어요 ㅠ ",3점
146,라크라센타 문래본점,커피가 맛있네요! 그런데 가구들이 넘 낡고 먼지가 심했어요. 내부 관리만 잘된다면 다시 가서 와인 마시고싶음.. 근데 지금 처럼이라면 별로.. ,2점
147,라크라센타 문래본점,"주인아저씨 맨날있으시고 앉아있으면 계속 눈으로 스캔하고 다니시는게 쭴 불편하지만 음료는 맛있어여,,",4점
148,라크라센타 문래본점,분위기도 봏고 음식맛도 좋아서 나중에 데이트할때 오면 좋을것 같아요 ㅎㅎ,4점
149,라크라센타 문래본점,여긴 살짝 들이대면서 주문해야함 직원들 친절도 기대이하 커피 식사 술 선택의 폭이 넓어서 좋음 평균이상 주차장좀 해결해주세요  ,2점
150,라크라센타 문래본점,먼지 냄새나요ㅜㅠ,2점
151,라크라센타 문래본점,메뉴 선택의 폭이 넓다는 점이 좋네요,3점
152,라크라센타 문래본점,soso 괜찮았습니다!,3점
153,라크라센타 문래본점,"분위기, 인테리어 커피 맛 괜찮은 카페라고 생각해요, 동네에 있어서 약속있으면 종종 가는데 갈 때마다 느끼는건 직원들이 불친절하다는 거예요.  다른 분들도 많이 쓰신 것 같은데  카페 대표님이 보시면 좀 개선해주시기 바랍니다. 그리고 바닥 걸레질은 오픈 하기전에 하셔야 하는거 아닌지...음식 먹고있는데 바닥 걸레질은 좀...",2점
154,라크라센타 문래본점,먹을려다가 갔는데 11시 마감이면 마감이라고 답해야히는걸 답하지도 않고 애매하게 말해서 앞에서 서성여도 안내를 1도 안 함 넓고 질돼면 그렇게 불친절 해도 되는건가요?따지고 싶었는데 그냥 나오고 귀찮아하는거 다 눈에 보였음 ,1점
155,라크라센타 문래본점,"손님이 들어와도 안내도 없고.. 불친절은 둘째치고, 마스크좀 해주세요....음식하시는분들이 이시국에 마스크도 안합니까 ",1점
156,라크라센타 문래본점,어머니랑 방문했는데 주문은 제가 하고 그 후에 전화통화중이어서 어머니가 서버랑 이야기하면서 음식에 대한 설명을 들었는데 별거 안묻고 샐러드에 드레싱 어딧냐 정도 물었는데 너무 불친절하게 말씀하시더라구요.. 귀찮게 했던거도 아니고 가게 만석도 아닌 상황이었는데 나이드신 분한테 왜 그렇게 불친절한건지 다시 안갈거 같아요,1점
157,라크라센타 문래본점,분위기 좋고 커피나 음식맛이 좋아요 자주 가고 싶은 곳,4점
158,라크라센타 문래본점,평일 저녁에 여기만큼 분위기 좋은 곳이 또 어딨을까 싶네요. 참 괜찮은 곳입니다.,4점
159,라크라센타 문래본점,"전체적으로 음식이 만족스러웠고, 커피도 맛있었어요",4점
160,라크라센타 문래본점,분위도 좋고 맛도 괜찮아요~,4점
161,라크라센타 문래본점,보통이에요,3점
162,라크라센타 문래본점,보통이에요,3점
163,라크라센타 문래본점,좋아요,4점
164,라크라센타 문래본점,맥주에 피자파스타 먹고 싶을때 자주 갑니다 메뉴 대부분 맛있어요 분위기도 정말 좋습니다:),5점
165,라크라센타 문래본점,문래 파스타 나쁘지않음 쏘쏘,3점
166,라크라센타 문래본점,좋아요,4점
167,라크라센타 문래본점,가격대비 좋아요,3점
168,라크라센타 문래본점,좋아요,4점
169,라크라센타 문래본점,커피맛있어요,4점
170,라크라센타 문래본점,여긴 나만 알고싶으므로 1점,1점
171,라크라센타 문래본점,가격대 적당하고 분위기 정말 좋아요!,4점
172,라크라센타 문래본점,"메뉴 하나 하나가 고급진 맛은 절대 아니지만 보통 이상의 맛은 내며, 적당한 가격대와 다양한 메뉴, 괜찮은 분위기 덕분에 자주 가게 되는듯. 기대 안하고 가면 좋고 기대하고 가면 별로일 곳!",4점
173,라크라센타 문래본점,보통이에요,3점
174,라크라센타 문래본점,주문 받는 남자바리스타분이 너무 불친절해요. 커피2잔에 팬케익 시키는 기본적인 주문만 했는데 틱틱거리셔서 기분이 좋지않았어요,2점
175,라크라센타 문래본점,평일 낮에도 사람들이 바글바글 한 유럽식 브런치 카페,5점
176,라크라센타 문래본점,보통이에요,3점
177,라크라센타 문래본점,넓다 다양하다 크림파스타 맛나다,4점
178,라크라센타 문래본점,"가야는이유 : 한 장소에서 식사 브런치 커피 술 모두 판매하고, 장소가 넓음 안가는이유 : 다양해서 복잡스러움",3점
179,라크라센타 문래본점,좋아요,4점
180,라크라센타 문래본점,비효율적인 serve 시스템.. 음식 테이블 못찾으시고 계속 돌아다니시니..  답 답 했네요,3점
181,라크라센타 문래본점,보통이에요,3점
182,라크라센타 문래본점,보통이에요,3점
183,라크라센타 문래본점,분위기도 괜찮고 가벼운 핑거 맥주 안주도 나쁘지 않네요~,4점
184,라크라센타 문래본점,좋아요,4점
185,라크라센타 문래본점,분위기와 커피맛 모두 굿,5점
186,라크라센타 문래본점,분위기 좋고 맛 좋고... 창고를 개조해서 만든 이국적인 분위도 좋고 음식도 다 맛있어요 독특한 모양과 맛의 라크라센타피자 이탈리안떡볶이  당근케잌 강추,4점
187,라크라센타 문래본점,"ms : 피자, 샐러드",4점
188,라크라센타 문래본점,좋아요,4점
189,라크라센타 문래본점,굿!,4점
190,라크라센타 문래본점,맥주한잔하기 좋은집,3점
191,라크라센타 문래본점,커피가 맛있고 분위기가 좋아요,4점
192,어라운지 선유도점,넓음. 물건다양. 일부없는품목있음. 친절은 모르겠고 로스팅을 하니 원두나 파우더등 선택을 위해 자유롭게 음료시음도 가능하게 했으면 하는 아쉬움,3점
193,어라운지 선유도점,좋은 카페 가격 매우 저렴 맛있는 커피 추천 테이크아웃 할 때 아메리카노에서 종이 냄새가 심하게 났음.,4점
194,어라운지 선유도점,최고 품질의 커피를 맛볼 수 있는 곳,5점
195,어라운지 선유도점,좋아요,4점
196,어라운지 선유도점,커피용품 판매 & 커피 강좌.,3점
197,어라운지 선유도점,보통이에요,3점
198,어라운지 선유도점,"커피용 도구, 카페 재료, 티백 차까지 엄청나게 다양하고 대용량 구매 가능합니다. 한강변에서 따릉이타고 가다가 우연히 들렸는데, 커피에 대한 모든 것이 있는 커피의 천국입니다. ",5점
199,어라운지 선유도점,직접 보고 만져보며 내가 원하는 사이드를 선택할수 있었음. 주차는 다소 불편하니 대중교통으로 오시길 ㅎㅎ,5점
200,어라운지 선유도점,1 Day Coffee Class &  Coffee Items,4점
201,어라운지 선유도점,1층은 커피용품 판매. 생두를 선택해서 직접 로스팅 해갈수 있고. 왠만한 용품 다있다. 3층은 1층에서 구매한 경우 라떼나 아메리카노 둘중하나를 무료로 주는데. 커피가 맛있다.,5점
202,어라운지 선유도점,"카페용품, 신선한 커피 좋아요~",5점
203,어라운지 선유도점,2014.07.31  커피 런칭 세미나 종료~ 방가웠어 토니님~ ㅋㅋㅋ 친한척,0
204,어라운지 선유도점,ArounZ 선유도점 창고형 커피 전문 매장,0
205,카페기글,여기 최곤디 갈 때마다 사람 넘 많음 . 먹는거 마다 다 맛있음 ㅜㅡㅜ,5점
206,카페기글,음료랑 케익듀 맛있는데 테이블이 낮아서 먹기가 불편해욥 .... ㅠㅡㅠ,4점
207,카페기글,파운드케이크 질감이 너무 좋아요 진짜 파운드케이크만 어떻게 만드시는지 배우고싶을 정도입니다 의자는 낮아서 불편했는데 파운드하나로 너무 만족했어요 크럼블도 사과맛이랑 너무 잘 어울럈어요 번창하세요!,4점
