,0,1,2
54,포비 광화문점,보통이에요,3점
55,포비 광화문점,의자가 불편한 것 제외하고는 다 좋았어요~ 베이글이 맛있어요.,4점
56,포비 광화문점,너무 큰 기대를 하고 가지 않으면 괜찮다. 보통보단 낫지만 굳이 찾아갈 정도는... 베이글은 평범하고 크림치즈는 꽤 괜찮았다.,3점
57,포비 광화문점,깔끔하고 친절해요,4점
58,포비 광화문점,좋아요,4점
59,포비 광화문점,정말 좋아하는 곳인데 사람이 항상 많아서 자리 얻기 조금 힘든 곳,5점
60,포비 광화문점,모던한 분위기에 맛있는 커피와 베이글. 가격도 괜춘~ 다만 의자가 높고 불편해서 아이들은 불편할거예요,4점
61,포비 광화문점,"솔직히 베이글만 맛있을줄 알았는데... 커피도 맛있어서 놀랐어요! 토마토스프레드가 먹고싶었는데 없어서 파인애플,무화과,크렌베리 세가지 먹었는데 다 맛있어요ㅠㅠ 특히 파인애플 최고...",5점
62,포비 광화문점,모든 커피가 맛있습니다 모든 베이글이 맛있습니다,5점
63,포비 광화문점,"가야는이유 : 베이글 스프레드 뿐만 아니라 커피도 맛있음 안가는이유 : 의자가 굉장히 불편  베이글과 스프레드를 선택 할 수 있음 어느걸 선택해도 괜찮음 원두도 괜찮음, 빵은 가져다주고, 음료는 이름 부름 아메리카노 없고 롱블랙만, 라떼 없고 플랫화이트인데 양 조절 선택 가능",4점
64,포비 광화문점,Good experience overall ,5점
65,포비 광화문점,깔끔하고 친절하고 커피맛도 훌륭함!!!,5점
66,포비 광화문점,"커피도 베이글도 맛있어요, 요즘 사람이 많아진 것 같은데.. 가격이나 퀄리티는 유지 되길",4점
67,포비 광화문점,포비 너무나 좋아하는곳인데... 커피주문하고 직원이 이름부르는데... 자리가 안쪽에 있었더니... 하나도 안들려서 몇번을 왔다갔다 했는지.. 정작 저 부를때는 저 아닌줄 알고 가만있었네요.. 넘나 짜증... 시스템좀 바꾸세요. 돈 많이 벌지않았어요?? 직원한테 마이크를 채우든지... 목소리를 크게 부르든지... 커피맛 떨어지더라구요.,3점
68,포비 광화문점,최고예요,5점
69,포비 광화문점,베이글 그냥 맨입에 뜯어 먹어도 맛있고 커피도 진짜 맛있다  점심 시간에 사람 너무 많아서 자리 없는게 최대 단점 ,5점
70,포비 광화문점,"광화문 D타워 1층에 있는 베이글 전문점. 베이글 종류는 5가지 정도 되고, 함께 먹을 수 있는 크림스프레드를 파는데 무화과랑 크렌베리가 개존맛! 특히 무화과가 베스트라 빨리 빠짐. 다만 입소문이 나서 카페가 자리가 꽉 차 줄서서 기다려야 함.  (주의!) 베이글 테이크아웃 할 경우 반으로 커팅이 안되어있으니 참고하시길  + 오… 아무도 눈길 주지 않는 파...",5점
71,포비 광화문점,"커피도 커피지만, 브랜드답다고 생각하는 몇 안되는 브랜드, 포비.",5점
72,포비 광화문점,2018.8.11 오후 5시 카운터 남자 직원 너무 불친절 하네요,1점
73,포비 광화문점,좋아요,4점
74,포비 광화문점,베이글이랑 스프레드에 중독됨 ㅎㅎㅎ,5점
75,포비 광화문점,최고예요,5점
76,포비 광화문점,무화과 스프레드 존맛 ㅠㅠ,5점
77,포비 광화문점,좋아요,4점
78,포비 광화문점,정말 특별한 베이글...커피도 맛있다,4점
79,포비 광화문점,최고예요,5점
80,포비 광화문점,모노클 가이드북이 있어서 깜놀. 역시 의자가...,4점
81,포비 광화문점,"커피맛있답, 이쁘답,",4점
82,포비 광화문점,교보문고에 왔다가 그냥 들렀는데.. 괜찮아요~ 커피 베이글 모두 굿,4점
83,포비 광화문점,"광화문카페중 베이글과 커피가 맛있기로 유명! 카페안에서 만드는 탱글탱글한 수제베이글, 전문 바리스타들이 내려준 커피. 플랫화이트보다 더 진한맛을 느낄 수 있는 이곳의 인기메뉴 피콜로",4점
84,포비 광화문점,좋아요,4점
85,포비 광화문점,베이글과 커피가 괜찮음,4점
86,포비 광화문점,좋아요,4점
87,포비 광화문점,"베이글 실합니다, 커피는 너무 씁니다",4점
88,포비 광화문점,베이글이 진짜 맛남. 커피의 맛와 양도 만족! 자리가 좀 불편한게 약간의 흠ㅋㅋ,4점
89,포비 광화문점,"광화문 디타워에 있는 가격대 괜찮은 맛있는 커피. 분위기도 심플하니 좋다. 아직 베이글은 못먹어봄 흑흑.  + 베이글 먹어봄. 베이글이 진정 진리임. 텍아하지 않고 매장에서 따땃하게 먹어야함. 토마토 크림치즈 먹었는데, 피자맛. 다른거도 도전할 예정.",0
90,포비 광화문점,베이글과 스프레드의 조합 짱맛 인정.,5점
91,포비브라이트 광화문점,보통이에요,3점
92,포비브라이트 광화문점,커피 괜찮음~ 근데 매장이 너무 좁아서 테이크아웃 했어요ㅠㅠ,3점
93,포비브라이트 광화문점,너무 좁아요,2점
94,포비브라이트 광화문점,디타워점은 포장도 다 데워서 해주시는데 여기는 베이글만 달랑 주더라구요ㅠㅠ 커팅도 안된채로 커팅칼도 없이 줘서 힘들게뜯어서 먹었어요 ㅠ_ㅠ 디타워점이 훨씬 좋아요 ,2점
95,포비브라이트 광화문점,보통이에요,3점
96,포비브라이트 광화문점,베이글 굿 ,4점
97,포비브라이트 광화문점,애정하는 커피집중 하나. ,5점
98,포비브라이트 광화문점,생각보다 엄~~~청좁아요ㅠㅠ 잘찍은사진 보고갔다가 바로나옴 ㅠㅠ 건물 회사사람들이 테이크아웃 할만한곳이네요,5점
99,포비브라이트 광화문점,생각보다 공간이 좁고 드링크 메뉴가 한정적임 그리고 빌딩 내에 있어서인지 엄청 조용함 베이글은 플레인까지 다 맛있었어요 :),3점
100,테라로사 광화문점,보통이에요,3점
101,테라로사 광화문점,불친절-1. 나머지 만족. 커피 베이커리 인테리어,4점
102,테라로사 광화문점,서울에서 이 정도 커피를 만날수 있음에 감사합니다. 강릉 팩토리에 비해 조금 아쉬운데요. 이 부분 채워주셨으면 해서 별 한개 깎아봅니다,4점
103,테라로사 광화문점,커피도 별로고 너무 불친절.. 다른 분들 다 친절한데 유독 한명이 너무 불친절했어요 주문하라고 턱 들고 까딱. 위 아래로 훑어보면서 노려보고.,1점
104,테라로사 광화문점,테라로사 좋아하시는 분들 ㅜㅜ  다른 지점 가세요.. 맛 완전 달라여,1점
105,테라로사 광화문점,"커피, 디저트 모두 맛있습니다",4점
106,테라로사 광화문점,공간 넓고 분위기 시원하고 커피 티라미수 짱맛 광화문 갈 때마다 교보에서 책 사가서 몇 시간 동안 앉아 있고 싶은 곳 ,5점
107,테라로사 광화문점,커피알못이라 특별한지는 모르겠음 엄청 넓고 시끄러운데 구경할만해서 재밌었다,3점
108,테라로사 광화문점,커피 원두를 사고 드립용으로 분쇄해 달라고 했는데 에스프레소용으로 갈아놨네요.. 물이 안내려와요. 커피 원두 다 버리게 생겼네요.. 진짜짜증. ‘드립용이면 얼마나 굵게 분쇄해야 하는지 아시죠?’ 이렇게 물어봐야 하나요? ㅠㅠㅠㅠ 후.. 커피 행이 좋으니까 더짜증나네요. 원두살때 참고하세요ㅠ,2점
109,테라로사 광화문점,최고예요,5점
110,테라로사 광화문점,일단 넓어서 좋아요 커피두 좋구 공부하기도 조아요 ~~,5점
111,테라로사 광화문점,좋아요,4점
112,테라로사 광화문점,알고보니 좀 유명하던데 커피 맛있어요 ~ 커피 좋아하시는 분들 가보세요,4점
113,테라로사 광화문점,"커피 진짜 맛있고 좋은데, 소리가 울려서 너무 시끄러워요.",4점
114,테라로사 광화문점,아메리카노 크레마가 장난아니에오 스콘은 그냥그럼,5점
115,테라로사 광화문점,"테라로사를 좋아해서 광화문에 있을 때마다 커피 마시러 오는데, 최순실 거라는 아래 댓글 보고 깜놀해서 인터넷을 찾아봤더니 최순실이 자주 왔던 곳이라네요..",5점
116,테라로사 광화문점,최고예요,5점
117,테라로사 광화문점,좋아요,3점
118,테라로사 광화문점,무난무난해요. 삼청동 근처 사람이 그래도 적은 곳~ 다른 테라로사보다는 조금 아쉬운 곳이에요,3점
119,테라로사 광화문점,맛도 좋고 분위기도 좋고 편하게 한잔 하고 가기 좋음 !,5점
120,테라로사 광화문점,좋아요,4점
121,테라로사 광화문점,"Great quiet place for a cup of coffee for a chat, or getting work done. Try the cookies or pastries along with the coffee! ",4점
122,테라로사 광화문점,커피맛있음 직원친절 강릉테라로사를 서울에서 맛볼수있는게 넘행복,5점
123,테라로사 광화문점,사람이 너무 많아요,4점
124,테라로사 광화문점,"1.깔끔, 정말 깔끔, 게다가 따뜻. 2.직원분들 매우 친절하고 밝으심.(편안함) 3.제일 중요한거. 커피 맛있음.(아메리카노 연하게강추!!!!) 4.더 중요한거. 빵 맛있음(뱅오쇼콜라 강추)",5점
125,테라로사 광화문점,장점 : 분위기가 좋고 굉장히 넓어요. 베이커리류가 다양해요. 단점 : 좌석이 불편해요. 딱딱한 의자가 대부분이에요.,4점
126,테라로사 광화문점,라떼 시켰는데 맛은 평범해요~!,4점
127,테라로사 광화문점,"강릉의 테라로사 커피를 서울에서도 만날 수 있습니다. 광화문 동십자각 아래 더케이트윈타워 B동 1층에 위치하고 있으며, 드립커피 뿐만 아니라 브런치도 함께 즐길 수 있는 곳입니다. 넓은 매장임에도 불구하고 항상 사람이 많은 곳입니다.",4점
128,테라로사 광화문점,시장통의 끝판왕 시끄러워도 너무 시끄러움 ,1점
129,테라로사 광화문점,추억의 장소,5점
130,테라로사 광화문점,빵이랑 커피 맛나요,5점
131,테라로사 광화문점,커피 기름 쩐내 너무 심함 산폐된 커피 맞는듯 ... 단체로 갔다가 단체 배탈났음 ,1점
132,테라로사 광화문점,페루산파블로 5. 벚꽃블랜딩 아이스  6. 치즈 치아바타 3. 체다베이컨쪽파스콘 3.5  매장이큰데 시끄럽긴함 가격도 쎈듯 맛은 보통,3점
133,테라로사 광화문점,매장에서 파스타 냄새가 너무 심해서 커피향이 느껴지지 않네요. 좋아했던 곳인데 너무 아쉽네요,1점
134,테라로사 광화문점,보통이에요,3점
135,테라로사 광화문점,브런치는 가성비 굿잡 커피는 테라로사 커피 어딜가나 비슷 매장이 조오오오오오오오오오올라 시끄럽다. 대형 매장에 브런치까지 파니까 그럴 수 밖에 없는데 왁자지껄한 분위기가 싫으면 극불호. 책읽으러 가기엔 안좋다. 애인과 브런치 하나 때리고 인사동 고고 하기에 적당. ,4점
136,테라로사 광화문점,매장분위기좋고 커피는 보통,4점
137,테라로사 광화문점,좋아요,4점
138,테라로사 광화문점,최고예요,5점
139,테라로사 광화문점,넓찍하고 음료맛 굳굳. 시장통마냥 겁나 시끄러움. ,5점
140,테라로사 광화문점,커피가 연해도 너무 연해요. 투샷이 들어간다는데 우유양을 줄이려 작은컵에 달래도 안된다시고... 결국 그냥 큰 컵에 양만 줄여  받았는데도 샷을 길게 뽑으시는건지 너무 연하고 묽어요. 라떼마셨어요.,3점
141,테라로사 광화문점,좋아요,4점
142,테라로사 광화문점,"산폐아니라 썩은커피를 먹는 느낌. 에스프레소 크레마는 전부 전혀없다시피합니다. 커피상태, 바리스타의 실력 전부 최악. 에스프레소 가격은 5천원. 스타벅스가세요",1점
143,테라로사 광화문점,최고예요,5점
144,테라로사 광화문점,테라로사는 양평이 갑 하지만 광화문 점은 뭔가 여의도점 보다 더 쾌적한 느낌이 강함. 커피맛이야 유명하고.. 단 가격이 살짝 있으니 이점 참고할 것!! 주차는 건물 지하주차 2시간 무료!!,4점
145,테라로사 광화문점,점심 브런치,4점
146,테라로사 광화문점,가끔씩 책 읽으러 ,3점
147,테라로사 광화문점,좋아요,4점
148,테라로사 광화문점,광화문에서도 살짝 외진 곳에 있으면서 매장도 넓고 다른 커피전문점에 비해 조용해서 대화하기 좋다. 맘에 듦.,3점
149,테라로사 광화문점,보통이에요,3점
150,테라로사 광화문점,모든게 굿~,5점
151,테라로사 광화문점,보통이에요,3점
152,테라로사 광화문점,브런치  널찍하고 좋다 ㅎㅎ 피로회복에 좋다는 히비스커스에이드 완전 맛있♥,5점
153,테라로사 광화문점,괜찮은 신맛 커피를 찾는다면 여기.,3점
154,테라로사 광화문점,입주사  직원들로 붐빔. 브런치 가성비 좋음,3점
155,테라로사 광화문점,보통이에요,3점
156,테라로사 광화문점,최고예요,5점
157,테라로사 광화문점,최고예요,5점
158,테라로사 광화문점,조금 아쉬워요,2점
159,테라로사 광화문점,좋아요,4점
160,테라로사 광화문점,"브런치 13,000원에 커피는 3000원.  보기보다 양, 맛 괜찮음.  테라로사 넓은 테이블의 분위기도 괜찮음",4점
161,테라로사 광화문점,보통이에요,3점
162,테라로사 광화문점,직장인들 휴가기간이라 기다림없이 먹을수 있었고  가격대비 구성이 알차 재 방문의사 있음.,4점
163,테라로사 광화문점,좋아요,4점
164,테라로사 광화문점,매일매일 신선한 재료의 유니크한 메뉴를 맛볼 수 있음에 감사하게 되는 곳,5점
165,테라로사 광화문점,걍 도심속 테라로사. 사람많아서 시름.,3점
166,테라로사 광화문점,유명한만큼 커피 맛도 좋고 베이커리도 맛있어요 !! 분위기도 좋습니다 :) ,4점
167,테라로사 광화문점,좋아요,4점
168,테라로사 광화문점,유명한 강릉테라로사가 광화문에 생김! 커피는 말할것도 없고! 빵 또한 맛있다~!!,4점
169,테라로사 광화문점,"런치 13,000원 샐러드 중 3개메뉴 선택. 가격이 좀 있지만 맛있어요.",4점
170,테라로사 광화문점,분위기 좋고 커피 맛도 좋은데 점심 메뉴는 괜찮아요 정도이지 말입니다,4점
171,테라로사 광화문점,terarosa in Seoul,0
172,테라로사 광화문점,"온두라스 부에나 비스타 원두 핸드드립, 마리아주 프레르 얼그레이, 홍차잔 레녹스",0
173,테라로사 광화문점,평일 점심시간에 테라로사 브런치 메뉴. 1만3천원에 제법 푸짐하고 메뉴도 다양했움. 매일매일 다른 메뉴가 제공되고 여러 종류 메뉴에서 자기가 먹을 메뉴를 고를 수 있다.,0
174,테라로사 광화문점,,0
175,테라로사 광화문점,주말에 한쪽 구석 자리잡고 앉아 잼난 책 읽고싶구나. 향기롭고 강한 커피맛 굿~,0
176,테라로사 광화문점,담엔 라이딩 와야지,0
177,테라로사 광화문점,파나마 먹어봄. 브라질이 더 맛있었음.,0
178,테라로사 광화문점,넓고 사람은 많고.. 커피맛 괜찮고.. 브런치는 soso.. 넓은게 맘에 든다.,0
179,테라로사 광화문점,ㅇㅇ,0
180,테라로사 광화문점,맛남,0
181,테라로사 광화문점,강릉에서 시작해 서울까지 진출한 커피집 드립커피가 유명한데 나는 왜 라떼가 더 맛있지ㅋ,0
182,테라로사 광화문점,시다모 오마초.  과테말라라에스페란자,0
183,테라로사 광화문점,광화문에도 테라로사가♥ 커피와 베이커리 맛 그대로,0
184,테라로사 광화문점,광화문에 오픈한 강릉의 유명 커피전문점!! 베이커리와 브런치도 수준급,0
185,테라로사 광화문점,인테리어가 기가막힌 ...,0
186,테라로사 광화문점,청진동 투어중 만난 테라로사,0
187,테라로사 광화문점,,0
188,테라로사 광화문점,에스프레소 마끼아또♡♡♡,0
189,테라로사 광화문점,여기보다 맛있는 커피는 없다... 같은 커피지만 맛은 다르다... 강릉..양평...힘들었는데.. 광화문에 생겨서...넘 햄볶아요,0
190,테라로사 광화문점,브런치가 깔끔하면서도 맛있음. 장소도 좋음. 가격대가 조금 아쉽긴 함. ,5점
191,적당,양갱 맛남,4점
192,적당,을지로 빌딩 숲에서 만나는 교토감성 커피 맛이 애매해 별 하나는 달나라로 ~ ,4점
193,적당,"아이패드로 주문잘못받은 남직원, 정색하던 여직원까지 진심 별로임. 주문할때 양갱종류 고른다고 일행이라 대화하다 하나만 골랐는데 양갱2개 나왔더라구요. 주문한 양갱제외하고 하나는 기본으로 나오나?싶어서 별생각없이 먹다 이상해서 영수증봤더니 2개찍혀서 말이라도 해야겠다싶어서 카운터갔더니 이미먹어서 어쩔수없다고 죄송하단말 없이 정색해서 당황했어요. 주문도 제대로...",1점
194,적당,인테리어도 깔끔하고 분위기도 좋음. 사진찍기도 좋아요,4점
195,적당,양갱이 맛이 없어요 공간은 예쁘고 깔끔해요 !,3점
196,적당,"인테리어 너무 좋았어요!!! 별5개도 모자라!! 세련된 한국적인 느낌의 카페였어요. 양갱과 아메리카노 조합은 굿!! 커피마시면 당 떨어지는 데 딱좋았어요!!♡ 양갱은 가장 잘 나간다는 밀크티랑 피스타치오 시켰는데, 큰 맛의 차이는 안나는 듯 해요! 다음에 또 방문해서 다른 것도 먹어볼 예정이에요!!",5점
197,적당,최고예요,5점
198,적당,인테리어도 디저트도 너무 예쁩니다 양갱이 생각보다 작았지만 막상 커피와 먹다보니 적당하다는 생각이 들더군요. 그래서 적당인가^^ 핫플이니 사람이 많은건 당연하지만 조금 더 한적해서 공간을 누릴 수 있으면 좋겠다는 욕심 ㅋㅋ 찾아가는 길 자체는 어렵지않은데 빌딩건물 다 들어와서 뒷편에 깊숙히 있어서 잠깐 헤맸어요,5점
199,적당,보통이에요,3점
200,적당,"달지 않고 탱글하지 않아서 좋았는데, 그 반대를 장점으로 살리진 못한듯.. 퍼석하고, 재료맛이 미미한 양갱이었다. 팥라떼는 목넘김 안 좋은 콩국수가 팥으로 된 느낌!  밤양갱, 피스타치오양갱, 팥라떼",3점
201,적당,조금 아쉬워요,2점
202,적당,보통이에요,3점
203,적당,좋았어요 회사건물 안에 이런 갬성 카페라니 분위기가 좋아서 기분도 좋아졌어욤 커피는 신맛이 강한 커피입니다,4점
204,적당,직원의 불친절함이 정말 정말!! 주인님은 이런 직원의 태도를 알고 있는지 궁금합니다. 직원교육이 절실히 필요함,2점
205,적당,보통이에요,3점
206,적당,"가야는이유 : 카페로서도 괜찮은 가격과 분위기 안가는이유 : 메인인 양갱 가격이 부담스럽  선물용양갱 : 달지 않아 좋은, 생각보다 어르신의 취향 보다는 젊은 사람 입맛에 맞는 맛이 많음",4점
207,적당,양갱은 맛있는 편이였고 아포가토도 괜찮았어요! 커피는 그냥 평범했어요 평이 심각하던데 직원분들은 그냥 평범하게 응대해주셨어요 가게는 넓고 깨끗하고 예쁜데 자리는 불편해요 아 주말에 가보니 사람이 너무 많더라구요ㅠ,4점
208,적당,와이프가 상당히 좋아해서 기분 좋았습니다,3점
209,적당,Coffee or Dessert,3점
210,적당,"빛 맛집 , 양갱 마니안달고 굿, 분위기 좋아요 차가 맛있어용",4점
211,적당,팥라떼는 비비빅맛이라 커피 부담스러울때 한번씩 먹기 좋고 인테리어는 좋은데 의자가 편하진 않아요  직원분들이 친절하진 않지만 다른리뷰처럼 욕먹을 정도는 아니었어요(표정없는 기본응대) 양갱이 디저트 주 메뉴인데 맛이있진않았네요,3점
212,적당,썩 괜찮아요,4점
213,적당,최고에요,5점
214,적당,최고예요,5점
215,적당,좋아요,4점
216,적당,인테리어만 신경 쓴 카페 주 메뉴가 양갱인데 너무 맛이 없음,1점
217,적당,"예쁘게 담긴, 그리고 적당히 달콤한 양갱과 커피 한 잔이 좋아요.",5점
218,적당,최고예요,5점
219,적당,분위기도 좋고 인테리어도 널찍하고 자연적인 게 취향 저격이었는데 무엇보다 카페가 너무 시끄럽지 않아서 좋았어요!! 다만 아이스아메리카노에서 산미가 느껴져서 제 취향은 아니었어요ㅠ 다음에 가게 되면 양갱도 주문해서 먹어보고 싶네요!!!,4점
220,적당,후기 왜이러지요.? 오늘 주말에 알바하시는분들은   포장한다니깐 메뉴추천도 잘해주시고  친절하셨는데 (평일은 모르겠지만 사장님이 후기보셔야할듯 ) 양갱 적당히 달고 맛도 좋고 분위기 좋았어요. 전부다 마스크끼는것도 좋았습니다  마감이 10시인데 딱 채워서 나가는게 더 민폐 아닌가요? 본인들 퇴근 5분 10분전에 일꺼리주면 버럭할꺼면서 그정도 센스는 있어야지...,5점
221,적당,직원이 싸가지가 없어서 돈 쓰면서 기분 잡쳤습니다,1점
222,적당,서비스 만족도는 개인 차가 있어서 뭐라고 못하겠고... 맛만 놓고 봤을 때 만족할만 했습니다. 다른 건 몰라도 맛은 지켜지면 좋겠네요. 시간 지나면 다들 변해버리니...,5점
223,적당,마감은10시라고 써놨으면서 계산할 땐 50분 이라고하고 먹고있는데 40분에 식기반납하라고 하네요.........뭔가요 ㅋㅋ 그럴거면 애초에 40분이라고 하지^^ 40분이라고 했으면 안 갔 을 텐 데 요 ^^!,1점
224,적당,직원들 마인드가 쓰X기에요  아직 오프시간도 아닌데 20분전에 컵 반납하라 하네요. 맛도 그닥 모르겠어요,1점
225,적당,최고예요,5점
226,적당,별로예요,1점
227,적당,나쁘지 않지만... 라떼+양갱 조합은 좀 느끼해요 ㅠ  물건 둘 장소가 없어서 사람이 많으니 전체적으로 산만한 느낌입니다   굳이 한번 더 올 곳은 아닌듯 해요 ,3점
228,적당,좋아요,4점
229,적당,JMT 핵맛 존맛 ,5점
230,적당,예뻐요 ㅎㅎ,5점
231,적당,아름답긴 하나 바 부분의 인테리어 디자인을 무단 카피했다는 말이 있어 조금 가기가 꺼려짐,1점
232,적당,"라즈베리, 초콜릿 양갱은 처음 먹어보는 특이한 맛이었고 시그니처 메뉴인 팥라떼는 비비빅맛이었음. 공간은 넓직했고 다양한 테이블이 있어서 취향껏 골라 앉기 좋았음",2점
233,펠트커피 광화문점,클래식 아메리카노 먹었는데 독특한 맛이다. 초콜릿 맛이 난다. 정말 직원들은 무친절이다. ,3점
234,펠트커피 광화문점,모카 맛없음... 딴거먹어볼껄 에휴 ,2점
