,0,1,2
13,카페노티드 안국,"매장 예쁘고, 친절하나 30분 기다려 먹을만큼 특별한 맛은 아님. ",3점
14,카페노티드 안국,하도 인기가 많아서 먹어봤어요  근데 솔직히 딱히 그렇게 큰 맛의 차이는 모르겠습니당 그리고 도넛치곤 너무 비싼 느낌...? 그리고 진짜 달아요 단거 좋아하시는 분들은 좋아할듯 .. 저는 그렇게 생각 나는 맛은 아니었습니다! ! ,3점
15,카페노티드 안국,튀겨서 크림 넣은 종류의 도넛 중엔 가장 맛있는듯해요 잦은 품절이나 긴 웨이팅으로 사기 힘든게 단점 패키지는 매우 귀여움,5점
16,카페노티드 안국,인테리어랑 제품디자인은 귀엽고 이뻐요◡̈♡̴ 도넛 맛은 기대가 커서 실망도 크네요.. 시장에서 파는 기름에 튀긴 도넛에 필링만 넣은 느낌인데 가격이 많이 비싼듯해요.. 필링은 맛있어서 한번쯤 먹어봐도 좋지만 줄서서 기다려서 먹을 정도는 아닌 것 같아요..,2점
17,카페노티드 안국,맛있고 귀여워요,5점
18,카페노티드 안국,맛은 있는데 너무 비싸요,3점
19,카페노티드 안국,예뻐용,5점
20,카페노티드 안국,그냥 도넛,3점
21,카페노티드 안국,^_____^ 귀여워요,1점
22,카페노티드 안국,얼그레이 필링 조금만 더 많으면 넘넘 맛있을 것 같아요! 우유 생크림은 크림 듬뿍이라 존맛,4점
23,카페노티드 안국,고소한 빵+깔끔하고 적당히 단 필링. 도넛 생각날 때 1개씩 사먹을만 합니다.,4점
24,카페노티드 안국,맛 매우 평범. 가성비 생각하면 매우 아쉬움. 근처 프릿츠 커피 커스터드 도넛이 세배는 더 맛있음. 예쁘기 때문에 선물로 좋음.,2점
25,카페노티드 안국,바닐라 크림도넛 먹었는데 너무 평범함. 가성비 창렬,2점
26,카페노티드 안국,우유생크림 도넛이 제일 맛있더군요. 얼그레이도 맛있습니다,5점
27,카페노티드 안국,시장 도넛이랑 큰 차이를 모르겠어요 필링을 넣었다 안넣었다 뿐,3점
28,카페노티드 안국,당일 먹은 도넛은 맛있었어요ㅋㅋ 근데 진짜 아래 후기대로 너무 불친절해요. 말하기 싫은데 억지로 말하시는것처럼...ㅋㅋ 갑질을 하시는건지 뭔지 모르겠지만 불친절해서 다시 방문하기 싫어요~,2점
29,카페노티드 안국,크로와상 너무 달아요 딱봐도 달아 보이는데 가게에서는 미처 판단이 제대로 서지 않았나봐요...  냉장고 넣어놨다 하루 지나서 먹으니까 확실히 도넛이 딱딱해졌더라구요 당일 산 도넛은 당일에 드시는 걸 추천드립니다,3점
30,카페노티드 안국,최고예요,5점
31,카페노티드 안국,남자 직원 진짜 불친절하고 기분 나빠서 안국점은 다신 안감. 도넛 언제 나오는지만 물어봤는데 아 저희도 몰라요~ 안내 제대로 해주지도 않고 사람 무안하게 만들고 여기 리뷰만 봐도 서비스로 말 많은 것 같은데 왠지 알겠음 ,1점
32,카페노티드 안국,도넛이 많이 달지 않고 적당함~!,5점
33,카페노티드 안국,너무 불친절함!! 장사 잘된다고 손님 이런식으로 응대하면 안됨 테이크아웃 줄서라고 하고 안내도 제대로 안하고 몇시부터 영업하냐고 물어보니까 알바생인지 직원인지 신경질적인 어조로 “도넛 11시 부터 하구요 지금부터 할거에요!!” 물어보는것도 잘못인가? 기분더러워서 안사먹음 이딴식으로 하면 맛있어도 망하는건 금방임 명심하셈 알바생 직원 교육부터 다시시키길,1점
34,카페노티드 안국,"기본이 안된 점포. 11시 오픈인데 20분 넘도록 안내도 없고 뭘 물어봐도 무조건 줄서세요 라고만 앵무새처럼 응대함. 오전부터 얼마나 피곤하길래 손님들한테 신경질을 내는지... 본인들이 게시해놓은 오픈 시간을 지키거나 오픈이 늦어지니 기다려달라고 안내를 잘 하는게 기본인데, 그런 기본이 안된 점포같음.",1점
35,카페노티드 안국,11시 오픈인데 매장 오픈시간에 준비된것도 없이 줄만 세워두고,2점
36,카페노티드 안국,There were no signs saying what your covid rules are. We tried to go inside to write down our temperature and provide our QR code but we were pushed out the way by people delivering donuts in plastic ...,1점
37,카페노티드 안국,두번갔었는데 두번 다 얼그레이는 솔드아웃이네요. 다음에 갔을 땐 있겠죠..?,3점
38,카페노티드 안국,크림도넛 진짜 맛있음 ㅋㅋ 옛날빵 느낌도 나고,4점
39,카페노티드 안국,좋아요,4점
40,카페노티드 안국,클래식 바닐라 도넛 먹었는데 부드럽고 반죽도 촉촉하고 좋았어요. 근데 다른 바닐라 도넛이랑 다른 점은 없어서 특색있는 도넛(레몬슈가나 얼그레이등)을 다음에 시도 해보려고요. 알바분은 나갈때도 인사해주시고 친절했습니다.,5점
41,카페노티드 안국,알바가 정말 정말 불친절합니다,1점
42,카페노티드 안국,맛이 막 특별한 것도 아닌데 너무 비싸요. ,2점
43,카페노티드 안국,맛있어요!!! 딸기 들어간 거를 꼭 드셔보세용ꈍ◡ꈍ ,4점
44,카페노티드 안국,도넛은 진짜 별로 차라리 스콘이 나아요,1점
45,카페노티드 안국,"맛있지만 너무 비싼.,,,,,",2점
46,카페노티드 안국,도넛은 최고,5점
47,카페노티드 안국,기대했는데 실망이네요. 정말 스페셜한 맛 하나 없어요. 차라리 시장 도넛이나 던킨 도너츠 바바리안 도넛이 훨씬 맛있는듯..  가성비 창렬입니다,1점
48,카페노티드 안국,카운터앞에 서서 주문한다고 해도 뒤돌아서 지들 할거만 하네여. 안보이는 공간이아닌데 어이없네요,1점
49,카페노티드 안국,가성비 노굿. 마케팅의 승리,1점
50,카페노티드 안국,최고예요,5점
51,카페노티드 안국,크로와상도 맛있고 도넛은 마니안조아해서 그냥 보통 부드럽고 덜달긴해요 바로먹는게 낫고 가게는 너무 좁아요 커피 맛있었어요 ,4점
52,카페노티드 안국,제 최애 도너츠집입니다. 단점은 집에서 멀다는거. 제발 강서구 쪽에 하나 더 내주세요....역시 도너츠는 받자마자 먹는게 최고더라고요. 아껴먹는다고 다음날 아침에 먹었는데 감동이 쬐끔 덜하더라고요!! 그래도 건수만 있으면 가서 사먹는 노티드 도넛임다!!,5점
53,카페노티드 안국,왜 유명한지 모르겠어요..속에 들어있는 크림은 먹을만하고 빵은 촉촉하지않고 퍽퍽해요,3점
54,카페노티드 안국,도넛 존맛 근데 매장이 작아서 앉아서 먹기는 힘듬 그냥 편하게 테이크아웃하는게..,5점
55,카페노티드 안국,최고예요,5점
56,카페노티드 안국,그 예전에 미스터도넛이라는 곳 있었는데 거기랑 도넛 식감이 비슷. 알바가 불친절해서 별 뺌,3점
57,카페노티드 안국,"그냥그래요. 도넛도 너무 작고 ,,,",2점
58,블루보틀 삼청한옥,"친절함  눌라플로트, 싱글오리진 라떼가 제일 괜찮음. non- coffee 메뉴는 맛없어서 깜짝 놀랐다 ",4점
59,블루보틀 삼청한옥,커피맛 보통 자리부족,3점
60,블루보틀 삼청한옥,기대 만큼 맛있지 않습니다 스타일 차이일 수 있지만 저 같으면 근처 폴바셋이나 포비 갑니다,3점
61,블루보틀 삼청한옥,"솔직히 여기 라떼 찐이잖아,,,",5점
62,블루보틀 삼청한옥,3층 뷰 너무 이쁘고 직원분들도 엄청 친절하세요 덕분에 엄마랑 좋은시간 보내구 갑니당 ㅎㅎ ,5점
63,블루보틀 삼청한옥,커피 한 모금에 다채로운 풍미를 명료하게 경험할 수 있는 가성비 맛집. 단연코 탁월합니다. ,5점
64,블루보틀 삼청한옥,최고예요,5점
65,블루보틀 삼청한옥,장점: 유명한 곳 치고 주문도 음료제조도 여러 사람이 달려들어 해치우기 때문에 웨이팅이 길지 않음. 통유리창으로 보이는 기와지붕 같은 요소들 때문에 왠지 모르게 여행 가서 관광지 둘러보는 기분이 듦. 단점: 편히 앉아 먹기는 그름. 사람 많음. 아메리카노 상대적으로 바디감 있고 구수하다는 원두로 골랐는데 산미 있는 걸로 고른 것처럼 산뜻한 맛임.,3점
66,블루보틀 삼청한옥,맛있게 잘 마셨습니다. 상주하고 있던 고양이가 매우 귀여워서 한참을 예뻐해 주던 곳. ,5점
67,블루보틀 삼청한옥,춥고 커피 맛도 별루에요..,2점
68,블루보틀 삼청한옥,아.. 삼청동에 도착한 나는 거리가 이뻐 기분이 매우 좋았다. 하지만 이곳에 오고난 후 나의 심경은 급속도로 변하기 시작했다.  한약맛이 콜드브루에서 날줄은...  아이스라떼에서는 김칫국물 몇방울을 떨궈서 만든듯한 혼종의 맛이 났다.. 사람들은 겁나 북적거리는데  이걸 맛잇다고 먹는 사람들은 평소에 뭘먹길래 그러지?,1점
69,블루보틀 삼청한옥,보통이에요,3점
70,블루보틀 삼청한옥,좋아요,4점
71,블루보틀 삼청한옥,친절해욥,5점
72,블루보틀 삼청한옥,라테 괜찮아요. ,4점
73,블루보틀 삼청한옥,조금 아쉬워요,2점
74,블루보틀 삼청한옥,다른 지점에 비해 자리가 불편함,4점
75,블루보틀 삼청한옥,신랑이랑 커피 한 잔 하면서.. 폭풍수다 떨고 왔네요~,4점
76,블루보틀 삼청한옥,인테리어 맛 다 조금씩 아쉬워요 따뜻한 라테도 마셨는데 폼이 별로였어서 사진은 없어요 직원분들은 다 정말 친절하세요!!,3점
77,블루보틀 삼청한옥,조금 아쉬워요,2점
78,블루보틀 삼청한옥,보통이에요,3점
79,블루보틀 삼청한옥,한번 가볼만 함,3점
80,블루보틀 삼청한옥,좋아요,5점
81,블루보틀 삼청한옥,편안함은 1도 없는  카페라고 할 수 없는 카페,1점
82,블루보틀 삼청한옥,"맛있는데 테이크아웃 해가는 입장에서는 가격이 너무 비싸 놀람 테이크아웃 할인이 있는 것도 아니고.. 휘낭시에도 메종엠오 본점보다 비싸더라 3층 올라가보니 뷰가 좋아서 앉아있다 갈거면 갈 메리트 있지만 글쎄,, 다신 안 갈듯 외국에서 갔을 때 좋게 남았던 기억까지 망치는 것 같았다",3점
83,블루보틀 삼청한옥,자리도없고 맛도 보통.,3점
84,블루보틀 삼청한옥,좋아요,4점
85,블루보틀 삼청한옥,커피 페어링 서비스 예약하면 블루보틀 건물 뒷편에 작고 아담한 한옥으로 안내해주신다. 복작스럽지않고 소담한 한옥에서 티&커피와 어울리는 다과(?)를 먹으며 담소 나누는 재미 꿀. 다만 가격 사악 ,5점
86,블루보틀 삼청한옥,최악입니다. 별점 1점도 아까운... 자리는 없는데 사람은 바글바글... 넓은 의자 하나에 다른 팀이랑 같이 앉아서 너무 블편했구요. 내가 마신 건 지브라타는 그럭저럭 먹을만 했는데 여친이 먹은 뉴올리언스는 드럽게 맛없었어요. 쟁반도 안줘서 들고 다니기 힘들었구요. 대충 원샷하고 나왔네요. 다른 동네에서 까페 다시 왔네요.,1점
87,블루보틀 삼청한옥,사진 찍으러 온 감성 카페 음료가 맛이 없어서 먹다 버림,2점
88,블루보틀 삼청한옥,커피맛이 별로에요,2점
89,블루보틀 삼청한옥,보통이에요,3점
90,블루보틀 삼청한옥,양은 적고 비싸고 앉을데도 없지만 커피만큼을 깔수가 없어요. 맛있죠. 다음엔 아이스크림 얹은거 먹어야지~,5점
91,블루보틀 삼청한옥,최고예요,5점
92,블루보틀 삼청한옥,최고예요,5점
93,블루보틀 삼청한옥,저는 괜찮았고 맛있었어요,5점
94,블루보틀 삼청한옥,분위기가 좋다. 근데 커피는 딱 한입만 먹고 버렸다. 빵 맛없다 돈이 아까워서 억지로 먹고 나옴.,2점
95,블루보틀 삼청한옥,할 말 없음.. 위치 좋고 뷰는 이쁘다.. ,2점
96,블루보틀 삼청한옥,좋아요 2층 뷰가 커피는 중간 평범합니다,3점
97,블루보틀 삼청한옥,아아 맛있어여 뷰 이쁨,4점
98,블루보틀 삼청한옥,음... 일본 시나가와에서 먹었던건 이런 맛이 아니었는데? 공간은 그럭저럭 조망은 나쁘지 않다.,2점
99,블루보틀 삼청한옥,이건 커피가 아님..  인테리어나 가구나 음악선곡 모두 최악. ,1점
100,블루보틀 삼청한옥,커피는 별로. 전망은 최고.,2점
101,블루보틀 삼청한옥,앉을자리없고 모카는 아쉬운 맛,2점
102,블루보틀 삼청한옥,보통이에요,3점
103,블루보틀 삼청한옥,드디어 카카오 맵에 장소 등록됐네요.. 삼청 한옥점이랑은 다릅니다.,3점
104,블루보틀 삼청한옥,최고예요,5점
105,블루보틀 삼청한옥,후기보고 걱정했는데...직원분들 엄청 친절하시던데요.?ㅎㅎ 커피맛은 괜찮았는데 가성비가 없긴하네요 ㅎㅎㅎ ,5점
106,블루보틀 삼청한옥,내 입맛은 뉴요커가 아닌가봐요,2점
107,블루보틀 삼청한옥,"모두 맛있었다고 할 순 없지만, 몇가지는 기억에 남았다.  맛을 떠나 공간에서 느껴지는 여유로움이 즐거웠다.  종종 서울 시내 호텔에서 애프터눈을 즐기지만, 여긴 여기 나름의 감성이 있어서 좋았던 경험으로 남은 듯.  여자친구들끼리 속닥거리기 좋을 듯 하고, 연인들이 한번쯤 방문하기도 괜찮.  난 인스타는 하지 않으므로 인스타충만을 위한 공간이라고 보기는 ...",4점
108,블루보틀 삼청한옥,"커피에서 간장맛남 ㅠ;; 콜드브루 너무 맛없어서 충격받음,,,! 인스타충에게는 뭐 추천...",1점
109,블루보틀 삼청한옥,비싼 가격에 비해서 형편없음. 원두를 너무 태웠다. 너무 추출을 과하게 해서 원두의 영혼까지 뽑은 맛. 원두의 쓴 맛이 너무 과하다. 실망스러웠다.,1점
110,블루보틀 삼청한옥,생각보다 아쉽네여,2점
111,블루보틀 삼청한옥,엄마 모시고 갔는데 좋아하셨어요,5점
112,블루보틀 삼청한옥,커피 레알 맛없어서 충격받은 적 처음임,1점
113,블루보틀 삼청한옥,조금 아쉬워요,2점
114,블루보틀 삼청한옥,명불허전 라떼 .. 맛있어요 ! ·ᴗ·,4점
115,블루보틀 삼청한옥,네슬레 인수후 맛이 조잡하고 바라스타들이 일반인보다 못함,1점
116,블루보틀 삼청한옥,분위기가 너무 좋습니다,4점
117,블루보틀 삼청한옥,개인카페 라떼가 더 맛있음..가격 오바..,1점
118,블루보틀 삼청한옥,가격에 비해서는 대단히 실망. 스탠드방식과 2인테이블 형태가 아직 한국인들 한테는 맞는 인테리어는 아닌 것 같지만 심플한 외관과 일하시는 분들의 친절 마인드는 너무 좋네요!,2점
119,블루보틀 삼청한옥,전 라떼 별로였어요 부드럽긴한데 우유맛이 더 많이 나는 느낌이었음,2점
120,블루보틀 삼청한옥,"진짜 3층 풍경도 좋고, 라떼매니안데 불루보틀 라떼 개맛잇음",5점
121,블루보틀 삼청한옥,장소도 괜찮고 직원들도 진짜 너무 친절해요. 맛은 나쁘지 않은데 일본에서 먹었던 맛 생각하고 먹으면 별로일꺼에요. :),4점
122,블루보틀 삼청한옥,좌석 불편하고 그나마 앉을 자리도 부족. 2층은 스탠딩석이라 서서 마셔야 함. 후딱 마시고 나가라는 느낌. 요즘 커피 괜찮은데가 많아서 상대적으로 블루보틀이 엄청 맛있진 않았음. 굳이 두번 찾아갈 정도는 아님. ,3점
123,블루보틀 삼청한옥,맛을 떠나서 앉을 공간이 너무 부족합니다.,2점
124,블루보틀 삼청한옥,조금 아쉬워요,2점
125,블루보틀 삼청한옥,그냥 기본매장보다는 확실히 나아요 디저트류도 괜찮고 차분하니 좋습니당 재방문의사 확실하게 있어욥,4점
126,블루보틀 삼청한옥,All about the hype,1점
127,블루보틀 삼청한옥,"Drip Coffee and Iced Mocha.  They say the hype is real, so we arrived before 10am. ",3점
128,블루보틀 삼청한옥,맛은 있었는데 가격대비 양이ㅠ,3점
129,블루보틀 삼청한옥,워낙 유명해서 기대한 그 정도,4점
130,블루보틀 삼청한옥,여기 오랫동안 앉을 수 있는 카페 아니지만 라떼는 역시 평범한 카페보가 훨씬 맛있음. 특히 싱글 오리진 너무 좋았어요. 한번만 갈 만해요. 머핀 그냥 보통. ,5점
131,블루보틀 삼청한옥,예약이 힘들지만 서비스도 좋고 음료의 페어링이 좋아서 다시 가고 싶은 마음이 드네요,5점
132,블루보틀 삼청한옥,"커피 맛은 특별할 것 없었어요. 라떼를 먹었어야 했는데 아메리카노를 먹어서 그런가봐요. 사람이 너어무 많아서 테잌아웃만 했을뿐인데 지쳐서 돌아나왔어요 ,, 흑흑 ㅠㅡㅠ",3점
133,블루보틀 삼청한옥,창가에 햇빛은 너무 세고 자리는 카페에 앉아서 편안하게 커피를 즐기기엔 넘 적고 불편하다. 그렇다고 테이크아웃하기엔 커피가 너무 비싸다. 세련된 이미지가 주는 마케팅?에 비해 서비스가 별로임.,2점
134,블루보틀 삼청한옥,왜 핫한지 의문입니다 라떼는 역시 아띠제입니다,1점
135,블루보틀 삼청한옥,기본적인 서비스등은 좋은데 굳이 다시 가고싶지는 않음.,2점
136,블루보틀 삼청한옥,납득이 안감 정말 맛없음,1점
137,블루보틀 삼청한옥,별로예요,1점
138,블루보틀 삼청한옥,맛없음. 탄맛이 심함. 원래 블루보틀 맛이 아님,1점
139,블루보틀 삼청한옥,최악의 서비스를 경험하였습니다 직원분들 교육좀 더 해야 할듯합니다,1점
140,블루보틀 삼청한옥,커피맛이 쓰레기임..스벅 탄맛의 열배정도 됨.. 근데 연하고 묽어.. 인스타열풍에 힘입어 사진찍기용이지..커피 마시러는 절대 안감,1점
141,블루보틀 삼청한옥,이 돈을 주고 굳이 이걸 먹어야 하나 싶은 라떼 맛 싱글오리진으로 변경하면 1100원 추가하고 더 후회함 불편한 좌석 별다를 것 없는 인테리어 남녀공용화장실 대체 좋은게 뭔지 알 수 없는 최악의 커피샵  가격이 2000원대면 알맞음,1점
142,블루보틀 삼청한옥,자리 협소함. 보통맛. 지나가다면 모를까 굳이?,3점
143,블루보틀 삼청한옥,보통이에요,3점
144,블루보틀 삼청한옥,긴줄 더운날에도 친절응대하시는 직원분들 땜에 별줌.뉴올리언즈는 평범  원두를 사와 집머쉰서 내려먹었는데 원두 퀄은 좋음!이원두로  그래서 애플이라는,4점
145,블루보틀 삼청한옥,"직원분들의 자연스러운 미소와 서비스가 인상적인 곳  3층의 뷰도 엄청납니다  다만, 커피의 맛은 엄청난지 잘 모르겠네요..  ",3점
146,블루보틀 삼청한옥,"불친절해도 너무 불친절하네요.. 대기번호 22번이었고, 기다리다가 40분 넘게 커피 안 나오길래 갔더니 '다른 분들이 가져갔나봐요~금방 만들어드릴게요' 가 끝. 사과 한 마디라도 해주시지 그러셨어요. 커피도 그렇게 특별한지 전혀 모르겠네요. 다신 안 갈듯 합니다. ",1점
147,블루보틀 삼청한옥,엉터리..여요,2점
148,블루보틀 삼청한옥,쾌적한 느낌을 주는 공간 ,4점
149,블루보틀 삼청한옥,한국 현지화 되었다,1점
150,블루보틀 삼청한옥,맛이 궁금해서 가봤는데 건물은 좋네요 2층 한옥뷰도 좋지만 특히 3층 인왕산 뷰요  아이스라떼 마셨는데 원두맛이 부드럽고 제 미각으로 개성은 못느꼈어요 개취로 이 가격이면 폴바셋이나 테라로사를 갈 듯 합니다,3점
151,블루보틀 삼청한옥,일본 불매중에 잘들 가네. 대체가 안되는 품목도 아니고.,1점
152,블루보틀 삼청한옥,맛있어요. ㅋㅋ 수요일 6시 좀 넘어서 대기없이 주문했지만 커피 받는데는 20분 걸림. 집근처면 또 먹겠지만 일부러 찾아갈 정돈 아니에요. 그리고 너무 비싸요....ㅋㅋ ,4점
153,블루보틀 삼청한옥,개인적으로는 성수 인테리어랑 상반되서 좋았습니다!  지점마다 인테리어가 같으면 별로인것 같아서 ! 직원들은 친절해서 좋았고 역시나 음료는 가격이 사악하네여 사실 친구 한테 부탁해서 원두도 구매해봤는데  같은 가격대의 호주 로스터리 원두 구매해서 핸드드립해 마실 것 같네요...(쓰리아프리카스 산미가 기분 좋은 산미는 아니었습니다;;),3점
154,블루보틀 삼청한옥,성수보다는 낫다는 평가가 많은데 그래서 별3개입니다 사람이 너무많아서.. 커피를 즐길공간이 매우 협소합니다,3점
155,블루보틀 삼청한옥,뉴올리언스 마셨는데. 뭐 맹맛. 뭐지 한번 구경해보고 메리티 없음,1점
156,블루보틀 삼청한옥,"great interior, great vibes. great coffee",5점
157,블루보틀 삼청한옥,파란병이던데요.... 빨대도..,3점
158,블루보틀 삼청한옥,간판찍고옴,2점
159,블루보틀 삼청한옥,"한 여름 대낮에 줄을 서서 커피를 마신다는 것이 얼마나 열정이 있어야 하는 일인지... 오후 5시쯤 되니 오히려 줄이 줄었다.   층마다 바리스타가 있고, 굉장히 기능에 집중 한 공간.  그리고, 점점 높아져가는 커피가격. ",4점
160,블루보틀 삼청한옥,인테리어가 멋졌어요,5점
161,블루보틀 삼청한옥,성수점보다 훌륭한 건축과 인테리어 마감. 아이덴티티. 한옥과의 조화.. 개방감.. ,5점
162,블루보틀 삼청한옥,최고예요,5점
163,어니언 안국점,커피는 아직 안먹어봤지만 샌드위치 넘 좋아요 추천 ,5점
164,어니언 안국점,"음료와 디저트가 공간을 못따라갑니다.  ""한옥카페"" 가고싶다 하면 추천",3점
165,어니언 안국점,공간을 방문하는 햇살 버금가는 맛 정겨운 소리 발걸음 도심 속 휴식,5점
166,어니언 안국점,앙버터는 팥이 씹혀서 개인적으로 맛있게 먹었는데... 아메리카노는 진짜 심하게 맛없음. 물 잔뜩 탄 맛... 차라리 플랫화이트가 나았음. 입구에서 사진만 찍기 좋은 곳. ,1점
167,어니언 안국점,서울사람 다 여기 모인거같음 진짜 졸라붐빔 갈때마다 ㅡㅡ 시끄럽구로  빵은 매우 맛있음 아보카도명란바게트랑 까만크림치즈소보로 ? 굿 ,4점
168,어니언 안국점,공간 디자인 하나만으로도 가봐야 하는 곳. 조금 덜 붐비는 시간에 가면 좋아요!,5점
169,어니언 안국점,분위기는 좋으나 가격대가 있는편,4점
170,어니언 안국점,커피는 4점 주고싶음 인테리어는 5점 주고싶음 그치만 관리가 안돼서 안타까움  화장실도 내부도 급속도로 낡고 지저분해져서 안타까움;; 이렇게까지 관리가 안될 수가 있나 싶을 정도? ,2점
171,어니언 안국점,그냥 그래요. 여기 갈 바엔 다른 곳을 가겠어요. ,2점
172,어니언 안국점,빵이...사람들 줄서는길 진열대 맨 아래에 두다니요..진열빵 위에서 수다떠는 사람들도 이해안가지만 진열대기중인 빵을 사람들 걷는 길바닥 아래에 셋팅하다니..그냥 제빵실안에 두면 안되는거였나요..그거 가지러 왔다갔다 하는게 그렇게 귀찮으시면 빵을 팔지 마셔야죠..,2점
173,어니언 안국점,최고예요,5점
174,어니언 안국점,빵이 정말 평-범 그 자체!!ㅎㅎ 음료도 아주아주 평범 그자체ㅎㅎ 서비스는 아주아주 친절함  대신 한옥이 예쁘고 이게 다 하는 곳 날씨 좋을때 오픈된 마루에 앉아서  커피홀짝 빵냠하기에 최적의 인테리어를 갖췄음ㅎㅎ  빵커피맛집은 아니고 분위기맛집  언제가도 사람 너무 많지만 지리적으로나 규모로나 그럴 수 밖에 없음ㅠ,4점
175,어니언 안국점,"객관적으로 너무 맛이 없습니다. 가게 직원 친절하고, 인테리어 예쁘고, 넓습니다. 단지 단점은 하나-빵 맛이 없어요.  나쁜가게는 절대 아닙니다. 그냥 맛이 없어요.",1점
176,어니언 안국점,ㅠㅜㅜ팡도르가 그렇게 맛있나요ㅠㅠ? 모르겠ㄱ던데ㅠㅜㅜ아님 제가 팡도르를 너무 기대한 탓일까요ㅠㅠ? 안에 크림이나 뭐가 잇을 줄 알앗는데ㅠㅜㅜ 네버ㅠㅠㅠ 그냥 슈가파우더만 위에 가득 뿌려지기만 한 팡도르ㅠㅠㅠ,3점
177,어니언 안국점,"맛난 디저트빵 맛난 커피, 바글바글한 사람들",3점
178,어니언 안국점,보통이에요,3점
179,어니언 안국점,예쁘고 맛있고 날 좋은날 가기에 좋아요ㅜㅜ...!!!~,5점
180,어니언 안국점,진짜 맛있다 ㅠㅠㅠ 인절미팡도르랑 칠리소세지? 먹었는데 다음엔 다른 거 또 먹어야지~,4점
181,어니언 안국점,너무 이쁜데 사람이 엄청 많아서 자리가 없어요 ㅠㅠ,4점
182,어니언 안국점,보통이에요,3점
183,어니언 안국점,아메리카노 2000원 행사하고 있었어요 완전 저렴,5점
184,어니언 안국점,감성을 위해서 너무 많은 걸 포기해야 함 근데 그럴 가치가 있긴 해요 카페가 정말 예쁘긴 합니다...만.... 음 사람 많이 안몰릴 시간에 가세요 ,3점
185,어니언 안국점,인테리어는 너무 예쁨 그러나 1. 테이블이 더러워 물티슈로 닦았는데 정말 더러움.  2. 이 시국에 베이커리류를 쇼케이스 없이 진열함.   성수점은 어떤지 몰라도 안국점은 매장 관리가 안되어 있음. ,1점
186,어니언 안국점,알바 느려터짐,1점
187,어니언 안국점,여기유명하던데.. 빵이 엄청 일찍 나가서.. 여기 굴뚝빵 먹어보기가 힘들어요 ㅜ,3점
188,어니언 안국점,할많하않,1점
189,어니언 안국점,카페모카에서 커피와 초콜릿 맛 이외의 신맛이 났어요... 카페모카도 이렇게 맛없을 수 있구나를 배우고 갑니다^^,1점
190,어니언 안국점,장소는 이쁘나..빵과 음료는 그냥 그럼. 빵조각이 있다면 참새를 가까이서 볼 수 있다.,4점
191,어니언 안국점,빵 맛있다.,5점
192,어니언 안국점,개인적으로 내 취향인 어니언 빵과 커피를 같이 먹으면 부담 없이 많이 먹을 수 있음 시그니처 메뉴 보다 다른 것들이 더 맛있을 수 있으니 도전해보세요-!,5점
193,어니언 안국점,어니언 한장요약 ㅋ,1점
194,어니언 안국점,한번 와봤으니 되었오.,3점
195,어니언 안국점,트러플맘모스 빵 맛있음 음료는 양이 종이컵수준 비쌈 공간만 이쁘고좋음,3점
196,어니언 안국점,이렇게 큰 가게를 뭘 믿고 차렸는지 모르겠다. ,2점
197,어니언 안국점,커피 맛있고 공간도 예쁜데 베이커리 최악 ㅠㅠ 3개천원하는 빵보다 맛없음 뻑뻑하고,3점
