,0,1,2
37,브런치가,두 번 가봤는데 퀘사디아랑 감튀나오는 메뉴(이름기억안남) 그리고 프렌치 토스트 너무 맛있었어요! 한 일년만에 갔는데 메뉴가 꽤 바꼈더라구요? 친구가 왔을 때도 새로운게 있었다고 하는걸 보면 신메뉴 개발을 계속 하시는듯? 아 그리고 매콤한 파스타도 맛있었어요! 카운터 가서 주문하고 식기구 챙겨오는게 좀 귀찮긴 한데.. 다른 브런치카페도 그랬던거 같네요.. 그...,5점
38,브런치가,진짜 최악!!!!!,1점
39,브런치가,맛은 일반 경양식 집정도. 손님이 음식을 다 가져와야하고 퇴식구에 가져가 놓아야해서 현타옴. 가격도 싼 곳이 아닌데 푸드코드 온 줄 알았음 ㅠ 다음에는 안 올듯,1점
40,브런치가,이 가격에 이 맛 이 서비스 말잇못 ,1점
41,브런치가,"별로에요...사람들 많아서 예전에 가보려다 못가고 최근에 드디어 가봤는데 가격대에 맞지않는 음식, 직원들도 별로 안친절함... 왜이렇게 평점이 높은지 모르겠네요. 홍대에서 브런치 드시려면 다른곳 가세요 맛있고 푸짐한곳 많습니다. 주택형식 가게라 요앞에서 사진만 찍고 가는분들은 많았음. ",1점
42,브런치가,"진짜 별 한개도 아깝다. 휴일이라 사람 많은 건 이해 하겠는데. 엉뚱한 음식을 주질 않나, 진동기가 고장나 있지 않나.. 일처리 미숙. 로제파스타 면발은 왜 이렇게 딱딱한 건지.. 왜 유명한지 모르겠음.",1점
43,브런치가,"별 한개도 아깝습니다. 왠만해선 리뷰 안쓰는데, 프렌치토스트가 들어있는 유러피안 정식과 브라질리언 정식 먹었는데, 제가 먹어본 것 중에서 정말 최악으로 이 우주에서 제일 맛 없었습니다.  왠만해선 음식 남기지도 않고 다 먹는데, 음식도 남기고 진짜 구역질 날 정도로 맛이 없었습니다.  정말 최악이었습니다.  3만 9천원에 이 음식을 판다구요? 3,900 원...",1점
44,브런치가,세번째 너무 너무 만족 스러운곳! 가격이 쎕니다. 왜냐면 양이 엄청 많거든요!!! 브런치가 아니라 식사정도의 어마무시한 양입니다. 직원분들도 친절하시고 넘 쪼아용,5점
45,브런치가,가격대비 고평가 된 브런치 카페... 맛은 평범. 분위기는 좋음. 커피 맛은 싸구려.,2점
46,브런치가,좋아요,4점
47,브런치가,좋아요,4점
48,브런치가,覺得餐點有點高！ 可是餐點也很好吃！  #黃芝麻愛吃喝玩樂  #황참깨재미있는생활,4점
49,브런치가,날 좋은 날 테라스 추천. 일부러 찾지않으면 지나가 버릴 수 있는 주택가에 붉은 벽돌집 개조된 카페. '연남동스러움' 뿜뿜,5점
50,브런치가,좋아요,4점
51,브런치가,보통이에요,3점
52,브런치가,맛있고 예쁘고좋아요,5점
53,브런치가,평범한 브런치이지만 캐주얼하게 괜찮음 공간도 넓고 ㅎㅎㅎ,3점
54,브런치가,야외좌석 실내좌석 모두 좋다,4점
55,브런치가,분위기는 좋다 음료는 분위기대비 나쁘지않다 하지만...브런치는 비추.. 양이 적고 비싼편 퀄리티도 떨어진다,2점
56,브런치가,17800원...일단...내가 집에서 만든것 같은 비쥬얼...ㅜㅜ 플레이트라고 해서 기대했는데...흠...,1점
57,브런치가,야외조명 넘귀엽💕,4점
58,브런치가,마당있는 가정주택같은 곳. 평일 아침 한가하게 브런치 즐기기 좋다. 맛은 평범했던 기억 ㅜ,4점
59,브런치가,주택개조 까페     이런건 하나 내껄로,5점
60,브런치가,다른 가게 가려다가 건물이 너무 이뻐서 들어갔는데 분위기도 좋고 음식 맛도 대만족! 양이 많아요 여자둘이 오믈렛과 파스타 시키면 남아요 참고하세요,4점
61,브런치가,최고예요,5점
62,브런치가,가격대비 괜찮은 곳. 치즈오믈렛은 맛있었음. 주택 개조한 곳이라 테이블 많고 야외에서 식사 가능.,3점
63,브런치가,좋아요,4점
64,브런치가,브런치,4점
65,브런치가,브런치~~ 2층 테라스에서 먹었는데 분위기두 좋구 날씨좋은날 딱이에요~ 양도 적당하고 깔끔하니 맛잇네요,4점
66,브런치가,"브런치가 괜찮음. 테라스도 있고 좋았는데, 리모델링하고 가본적은 없음.",3점
67,브런치가,"브런치가 유명한 원바잇~ 베이컨치즈오믈렛 강추! 단, 주말 11시이후엔 대기시간이 길어지니 11시 이전에 갈것~~ ",5점
68,브런치가,분위기,0
69,브런치가,연남동이라 덜 시끄럽고 가격도 착한 편,0
70,브런치가,오전9시부터 하는 곳 특히 브런치에 곁들인 딸기쨈이 좋아용,0
71,1984,공부하기 좋은 편집샵 겸 책방? 음료도 맛있어용,4점
72,1984,음료만 주문하려했는데  갑자기 매장 이용하시려면  샌드위치도 주문해야된다고함  강매 레전드  짜증나서 그냥 이용안하고 말지..  섭식장애 있는 사람은 어떻게 매장 이용하나요 ~  ,1점
73,1984,"i really liked the atmosphere here—the open indoor-outdoor flow, lots of people working and lively music made me feel very productive they also sell a lot of unique 1984 products in their store—if onl...",5점
74,1984,공부하러 갔는데 사람많고 시끌시끌한 분위기네요 의외로 좁고 테이블도 다닥다닥 콘센트 별로없어요 커피는 맛있었어요,3점
75,1984,공부하기 좋고 친절하심 구경거리도 좋음,5점
76,1984,좋지만 테이블 너무더러움,4점
77,1984,최고예요,5점
78,1984,여자 알바생 매우 불쾌합니다. 라떼가 너무 진해서 우유 좀 더 넣어달라했더니 대답도 안하고 빤히 쳐다보다가 우유 쪼~끔 넣어줌 테이블도 더러움 기분 나빠서 다시 안 오고 싶음,2점
79,1984,맛있고 구경할 책과 문구용품이 많아서 좋아요. 1층인데 계단 2개 정도 올라와야해서 휠체어 이용은 조금 어려움이 있습니다.,5점
80,1984,왈,4점
81,1984,화장실이 아늑해요 노트북 들고가서 인상쓰고 있으면 왠지 고독한 현대인 르끰~ 누가 읽을까 싶은 책들이랑 엄청 비싼 재활용 상품 팔지만 귀여운 장난감이 있어서 3점 비오는 날에 분위기 좋아요,3점
82,1984,좋아요,4점
83,1984,"여자 알바분 불친절 하시네요; 시끄러워서 못들었을 수 있지 째려보는 건 무슨,,,?",1점
84,1984,북카페인데 음악이 왜이러죠 너무 시끄럽네요,1점
85,1984,"프라이탁 구경 갔는데 가방이 많지는 않았다. 컨셉 샵 느낌의 카페 오픈되있고, 세련된 느낌.",4점
86,1984,시원시원한 카페 분위기였어요 조용하진않고 약간 시끌벅적..? 인테리어 깔끔하고 화장실도 깔끔함!,4점
87,1984,분위긴 괜찮은데 직원분은 불친절해요.  커피하고 디저트 가격이 센 편인데 맛은 평범합니다.. 뭔가 작업하는 분들은 많으셨어요. ,3점
88,1984,북카페인데 책읽기엔 시끄러워요,3점
89,1984,카페 자리도 편하게 잘 돼있고 책이나 굿즈들 구경할 수도 있어서 좋았어요,4점
90,1984,최고예요,5점
91,1984,최고예요,5점
92,1984,토요일 오전 근무자 완전싸가지. 커피 놓고 벨누르고 컴퓨터 하고 앉아있네요 친절은 없음,1점
93,1984,책읽고 커피마시기에 조용한 분위기는 아니에요. 그래도 구경거리도 많고 주스맛이 그리좋아,4점
94,1984,좋아하는 장소입니다. 커피는 비싸지만 맛이있고 서적과 문구 그리고 종종 재밌는 문화행사를 해서 좋아하는 공간입니다. ,5점
95,1984,또가고싶은곳! ,5점
96,1984,분위기도 좋고 볼거리가 가득하고  지름신이 내릴 수 있지만... 점원들이 너무 우울합니다... ,2점
97,1984,가면 꼭 책 한 두 권씩 사갖고 나오게 돼요! 독립서점 및 카페 같아요.,5점
98,1984,보통이에요,3점
99,1984,좋아요,4점
100,1984,보통이에요,3점
101,1984,예술이야ㅋ,3점
102,1984,조금 아쉬워요,2점
103,1984,보통이에요,3점
104,1984,꺄 간만에 너무나 맘에 드는 카페,4점
105,1984,편집샵과 서점과 카페가 섞여있는 곳.  커피치라는 스페셜메뉴는 묘하게 끌리는맛.  커피마시다가 심심하면 한바퀴 구경 가능.   드립 마시고싶었는데 원두가 하나뿐이라 별 하나 뺌,4점
106,1984,보통이에요,3점
107,1984,좋아요,4점
108,1984,공부하기 좋아요 샌드위치 세트,0
109,1984,노래는 시끄럽지만 색다른 의자가 있는곳!,0
110,1984,아메 유자차 맛있었옹~  디자인샵이랑 같이 있는 카페,0
111,1984,주차가능,0
112,1984,조지오웰의 소설 제목을 딴 카페 1984. 뉴질랜드에서 온 오가닉 콜라에 걸려들었으나 커피가 나음. 연남동 쪽으로 덜 시끄럽고 편안함~,0
113,1984,예술가들의 장소 느낌. ^^,0
114,1984,,0
115,1984,☺,0
116,1984,1984,0
117,943킹스크로스,그들은 달콤한 버터맥주를 제공하였다 가격이 있었지만 5층을 제공하기에 만족스럽다 엽서가 이뻤다 친구들과 오겠다,5점
118,943킹스크로스,"Cool looking place, but the service is horrible. They refused to replace our VERY expensive drinks after they’re elevator doors (which close within seconds by the way) closed on my arms and made me dr...",1점
119,943킹스크로스,"Wizard Beer 는 버터 맥주 기대했는데 애플사이다에 생크림 넣은 이상한 맛이었고 Wizard Eye는 지구모양 젤리랑 안어울린 달달한 커피 라테쯤? 근데 9,000원, 9,500원임 소품이 있어 사진 찍을만한데 굳이 방문할만한 장소는 아님",2점
120,943킹스크로스,"Could not feel Hrry Potter in it for 100%  Atmosphere is good, but wanted some more HP stuff, food is expencive",3점
121,943킹스크로스,"글쎄요. 가격은 좀 있지만.. 저는 좋은 경험이었습니다. 추천합니다. 해리포터팬이라면, 데이트코스로 강추.",5점
122,943킹스크로스,분위기가 좋지만 직원이 엄청 불친절해요~,1점
123,943킹스크로스,해리포터랑 옛날 유럽 귀족 집 내부를 합쳐서 꿍짝꿍짝 만든 느낌. 음료 좀 비싼데 포토존이 나름 많아서 이해는 가능하다.. 1층이 제일 많이 공들인 느낌. 1층은 진짜 해리포터 느낌이 낭낭하지만 2-3-4층은 해리포터가 반만 묻어있다. 굿즈는 살 게 없다. 메뉴판은 유니버셜 스튜디오가 떠오른다. 비슷하게 생겼다.(가격 비싼 것도 비슷하다!)  해리포터 케이...,2점
124,943킹스크로스,"해리포터 팬이라면 한번쯤 가볼만한 곳. 음료값이 많이 비싼데 전시관의 입장료 포함 개념으로 생각하면 이해할 만하다. 반대로, 해리포터 팬이 아니라면 갈 이유가 없는 곳.",3점
125,943킹스크로스,음료도 맛없고 직원도 불친절하고,1점
126,943킹스크로스,"음료 시키고 들어오라는 말에서 구림이 느껴졌는데 역시나 개맛없음...아메리카노 7천원부터 시작하는데, 비싸면 평타라도 쳐야지 버터맥주 무슨 아이스크림 녹인걸 사과스파클링 위에 올린 맛ㅠ 가격도 개사악해 절대 가지마요 개구려요 해리포터 찐팬이라면 더 화날 듯 해리포터도 뭣도 아닌 애매한 굿즈들과 그냥 유명한 명화만 잔뜩 걸어놓은 복도랑 건물은 또 오지게 넓어...",1점
127,943킹스크로스,최고예요,5점
128,943킹스크로스,ㄹㅇ 아랫분 말처럼 별로였음....,2점
129,943킹스크로스,버터비어와 함께한 사진맛집 추억맛집,5점
130,943킹스크로스,해리포터느낌이 나긴해요 3층에 옷도있고! 근데 음료나오는게 오래걸리긴하네요  주말에 갔는데 음료나올때까지  한 30분은 기다린듯 굿즈가 별로 없어서 아쉬웠어요 사진에 첨부된 음료는 정말 맛있었습니다 해리포터 카페아니더라도 먹고싶은 음료 +가격 좀 비싸요 ,3점
131,943킹스크로스,맛있어요~~ 분위기도 신기하고,4점
132,943킹스크로스,최고임.,5점
133,943킹스크로스,"해리포터 애매하게 따라한 집..  저작권 계약하고 해리포터 컨셉으로 만든 카페인데 약간 따라하다 만 어중간한 느낌입니다..  사진찍을 공간도 마땅치 않고, 음료는 정말 비싸구요.  해덕이라면 실망하실거예요. 굳이 이 카페를 위해 먼길 오지는 마시길.",2점
134,943킹스크로스,다좋은데음료가12000원이었나 11000원 너무 비싼데.. 맛있긴했음 근데 재방문의사는 없을듯 ,4점
135,943킹스크로스,"테마파크와 카페의 밸런스 조절에 실패한 느낌...카페라고 하지말고 그냥 테마파크로 소개하시는게 나을듯.. 해리포터 테마파크가 맞고, 카페는 아닌거 같습니다.  음료, 케익 다 그냥 그럭저럭 괜찮은 맛인데 음악을 해리포터 컨셉이라고 해서 영화음악을 그대로 쓰신거 같은데 급박하고 위기와 절정을 치닫는 그런 음악이 나와서...앉아서 얘기할 때 계속 거슬리는 게 ...",1점
136,943킹스크로스,조각케이크 납품받으시나요 진짜 노맛.. 냉장고맛남,1점
137,943킹스크로스,조금 아쉬워요,2점
138,943킹스크로스,사진찍을 포토존도 많고 메뉴도 신기한걸로 많이 판매하더라고여 다음에 또가고싶은 곳이었어요,5점
139,943킹스크로스,저작권 협의 안된 가게인데 너무 혹할 정도로 잘 꾸며놔서 외국인 관광객도 많이 방문하고 카페보단 관광지 코스 같은 분위기 입니다. 가격은 비싸고 맛은 너무 별로... 개선이 필요해보여요,1점
140,943킹스크로스,카페 예뻐요,3점
141,943킹스크로스,좋아요,4점
142,943킹스크로스,카페 완전이쁘고 층수도 다양해서 포토존도 완전많아요! 거기다가 유니폼이랑 목도리까지 착용도 가능해서  음료한잔시키면 옷부터 소품까지 가지고 놀면서 층수별로 사진찍고 돌아다닐수 있어서 좋았어요 처음엔 음료가격 쫌 비쌌는데 입장권포함가격이 음료가격이라고 하니깐 나쁘지않다는 생각들었어용 여자친구..ㅅㅐㅇ기면... 또 가고싶은?,4점
143,943킹스크로스,"943 킹스크로스, 조선시대, 제임스시카고 이렇게 3군데 평점 작업 열심히 하셨네..",1점
144,943킹스크로스,조금 아쉬워요,2점
145,943킹스크로스,좋아요,4점
146,943킹스크로스,사람이 너무 많았어요 그렇지만 한 번 쯤 가보기엔 괜찮은 곳이에요,4점
147,943킹스크로스,"평점이 너무 높네요. 정말 분위기만 좋아요. 해리포터 좋아하고 사진찍고 싶다면 한번 정도 올수 있겠지만 음료나 케이크 맛은 포기하시는게... 제티초코음료같은거에 얼음 잔뜩갈아서 맹맹한 초코향만 나는 음료가 11,800원이라니 ㅋㅋㅋ 요새 다른 카페들 진짜 초콜릿 진하게 갈아서 잘도 넣어줘도 만원이 안넘는데;; 아메리카노도 7,500원이고 음료는 무조건 인원...",2점
148,943킹스크로스,잘꾸며놓고 분위기도 좋습니다.  층별로 컨셉이 있어 재밌습니다. 단점은 화장실...?,4점
149,943킹스크로스,별로 기대 안했었는데 분위기 진짜 좋고 특색있게 잘 만들었음.. 음료랑 케익은 비싸긴하지만 해리포터 좋아한다면 한번쯤 가도 괜찮음,4점
150,943킹스크로스,"해리포터 좋아하신다면 한번쯤 가볼만해요. 음료나 케이크 값이 비싼편이긴한데 워낙 인테리어를 잘 해놔서 아깝지 않아요. 개인적으로 3, 4층 인테리어가 제일 예뻤어요!",4점
151,943킹스크로스,Butterbeer was good. They also had a non alcoholic one,5점
152,943킹스크로스,와씨!!!!!!!! 일본 유니버셜 해리포터 와있는줄!!!!!!! 스케일하며 디테일도 살아있는... 다음번엔 남자사람말고 여자친구와 가고 싶다... 꼭!!!,5점
153,943킹스크로스,해리포터 갬성을 느끼고 싶다면 강추><!!,5점
154,943킹스크로스,분위기가 갑입니다!!,5점
155,943킹스크로스,분위기가 너무 좋아요,5점
156,943킹스크로스,분희기가 완전 좋아요 홍대오면 무적권 가야하는 곳으로 추천합니다!!,5점
157,943킹스크로스,호그와트를 온 느낌 입니다 ,5점
158,943킹스크로스,마법사 컨셉을 좋아해서ㅠ 친구랑 졸라서 다녀왔던 킹스크로스! 포토존도 많고 음료도 맛있어서 꽤나 놀랐어요! 이번에 리뉴얼 된 후 감자튀김을 먹어봤는데 진짜 맛있어서 배부른데도 계속 먹었네요! 낮에 간단히 술 마시고 싶을 때도 좋은 것 같아요!,5점
159,943킹스크로스,"분위기도 좋고, 무엇보다 인테리어가 좋아서 너무 좋습니다!",5점
160,943킹스크로스,분위기 너무 짱이에요 해리포터 케이크 너무 이뻐요,5점
161,943킹스크로스,청결하고  인테리어도 너무 좋아요  크~  덕분에  좋은추억 생겼습니다  감사합니다~!!,5점
162,943킹스크로스,감사합니다 ㅎㅎ,5점
163,943킹스크로스,포토존이 많아서 좋았습니다~~~~~ 화장실도 깨끗하고 짱짱짱!,5점
164,943킹스크로스,아들명주와 음식에 맥주한잔 좋았어요,5점
165,943킹스크로스,아들이 좋아해요 5층6층 오픈하면 또 갈려구요,5점
166,943킹스크로스,갈때마다 디저트종류가 다양해져서 좋은듯. 분위기로도 먹는거니까 가격도 이정도면 훌륭하다,5점
167,943킹스크로스,"지금까지 3번정도갔는데, 갈때마다 변하고 컨셉이 그때그때마다 바껴서 너무좋았다. 예전엔 카트가 벽에붙어있었는데, 요번엔 빗자루가생기다니.. 다음이 기대됨  커피 및 카페음료들도 계속해서 바뀌고, 이번에 드래곤레그도 먹어봤는데, 크기에 놀람..",5점
168,943킹스크로스,친구들이랑 사진찍으면서 커피한잔하기 좋네요ㅋ,5점
169,943킹스크로스,막상 볼거 없고 가격만 비싼듯,1점
170,943킹스크로스,별점이 좋은데 영화 ‘클레멘타인’같은 건지 진심인지 모르겠지만 정말 맛없고 케익도 별로고 이 가격에 스벅 가서 신선 놀음 하세요 제발 무슨 살다 살다가 케익을 먹는데 크림이 빵보다 많을까요~~ 느끼해서 죽을 뻔했어요^^!!그리고 8500원짜리 빵이 원래 이렇게 퍽퍽할 수 있나요 ㅎㅎ 진짜 외국인분들 많이 오시던데 정말 그러지마세요... ㅎㅎ ,1점
171,943킹스크로스,음료도 맛없고 비싼데 리모델링을 얼마 전에 한 건지 뭔지 본드 같은 화학약품 냄새가 너무 심해서 한시간도 안 있었는데 머리가 아파서 나왔어요 이런 리뷰 잘 안 남기는데 아직도 머리가 아파서 남깁니다 비추예요,1점
172,943킹스크로스,비싸고 볼거 없음,2점
173,943킹스크로스,Most of the decorations are old and in poor condition and only remotely associate with the Harry Potter theme. There are only maybe 4 sets of robes which are torned and kinda smell. Some of my friends...,1점
174,943킹스크로스,매장도 예쁘고 직원도 친절해서 너무 좋아요 ㅎ,5점
175,943킹스크로스,친구들이랑 갔다가 인테리어도 예쁘고 커피맛도 맛있어서 놀랐어요! 꼭한번 들려볼만한 곳이에요 ㅎㅎ̌̈,5점
176,943킹스크로스,"직원분들 친절하시고 분위기,사진 찍기 좋아요",5점
177,943킹스크로스,해리포터좋아해서 가봤는데 분위기도좋고 사진찍기도좋네요~,5점
178,943킹스크로스,정말정말 최고예요,5점
179,943킹스크로스,홍대로 놀러간다면 꼭 들려보는것도 좋을것같아요 ! 한번 와본 사람은 있어도 한번도 안 온사람은 없기를 ㅠㅠ,5점
180,943킹스크로스,최근 지나가는길에 다시갔었는데 이것저것 새로생기고 메뉴도 바뀌었더라구요! 커피맛도 훨씬 좋아지고! 친구들이랑 가도 좋지만 가족들이랑 구경하러 가는것도 좋을꺼 같아요ㅎㅎ,5점
181,943킹스크로스,"해리포터 좋아해서 찾아갔는데, 너무좋아요~~커피도맛나요!!",5점
182,943킹스크로스,저는 여기 아메리카노 맛나더라구요 ㅎㅎ 처음엔 그냥 신기해서 들어와서 제일 싼 거 시켰는데 생각보다 훨씬 맛나서 놀랐네요 ^.^ 케잌도 저번에 치즈 케잌인가? 그거 먹었는데 쫀쫀하고 부드럽구 ㅠㅠ 이번 휴일에도 방문 콩콩찜☆,5점
183,943킹스크로스,해리포터영화속으로 온거같애여!!,5점
184,943킹스크로스,최고예요,5점
185,943킹스크로스,홍대에서 제일 특이하고 예쁜카페!!! 사진찍기좋아요,5점
186,943킹스크로스,저번에 남자친구랑 같이 갔는데 너무 좋았어요 분위기도 좋고 사진 찍기도 좋아요~,5점
187,943킹스크로스,분위기며 커피며 디저트까지...존맛!!!지하에는 비밀아지트가 있다는데?다음엔 저기가봐야지~,5점
188,943킹스크로스,음료도 맛있고 평소 해리포터 팬인데 가게 분위기가 너무 마음에 들었어요!!,5점
189,943킹스크로스,홍대살면서 이런카페는 처음이야! 돈이 아깝지않아요,5점
190,943킹스크로스,살면서 한번쯤은 꼭 와봐야하는곳 같다 한국에 이정도 퀄리티의 카페라는게 신기하다 미래의 카페창업을 꿈꾸는 사람이라면 한번쯤은 꼭 방문해보는거 추천!!,5점
191,943킹스크로스,생긴지 얼마안됬을때 가고 또방문했는데 대박ㅠㅠ 새로운것들이 너무 많이 생겨서 놀랐습니다. 3층에 디멘터까지!!ㅠㅠ 너무 좋다 ,5점
192,943킹스크로스,직원들도 친절하고 조명도 적당해서 사진찍기 좋은거같아요!,5점
193,943킹스크로스,홍대에는 없는게없네요,5점
194,943킹스크로스,작년 크리스마스땐가 한번 갔었는데 얼마전에 다시 가보니까 새로운게 엄청 많이 생겼네요. 특히 버터맥주는 유니버셜에서 파는것보다 훨씬 나았던거 같아요.,5점
